combo_group_id,dish_id,display_order
8471,110336,12
8471,110337,13
8471,110338,14
8471,110339,15
8471,110340,16
8471,110341,17
8471,110343,18
8471,110344,19
8471,110346,20
8471,110347,21
8472,110322,0
8472,110323,1
8472,110324,2
8472,110327,3
8472,110328,4
8472,110329,5
8472,110330,6
8472,110331,7
8472,110332,8
8472,110333,9
8472,110334,10
8472,110335,11
8472,110336,12
8472,110337,13
8472,110338,14
8472,110339,15
8472,110340,16
8472,110341,17
8472,110343,18
8472,110344,19
8472,110346,20
8472,110347,21
8473,110348,0
8473,110349,1
8473,110350,2
8473,110351,3
8473,110353,4
8473,110354,5
8473,110355,6
8473,110356,7
8473,110357,8
8473,110358,9
8473,110359,10
8473,110360,11
8473,110361,12
8473,110362,13
8474,110322,0
8474,110323,1
8474,110324,2
8474,110327,3
8474,110328,4
8474,110329,5
8474,110330,6
8474,110331,7
8474,110332,8
8474,110333,9
8474,110334,10
8474,110335,11
8474,110336,12
8474,110337,13
8474,110338,14
8474,110339,15
8474,110340,16
8474,110341,17
8474,110343,18
8474,110344,19
8474,110346,20
8474,110347,21
8474,110348,22
8474,110349,23
8474,110350,24
8474,110351,25
8474,110353,26
8474,110354,27
8474,110355,28
8474,110356,29
8474,110357,30
8474,110358,31
8474,110359,32
8474,110360,33
8474,110361,34
8474,110362,35
8475,110348,0
8475,110349,1
8475,110350,2
8475,110351,3
8475,110353,4
8475,110354,5
8475,110355,6
8475,110356,7
8475,110357,8
8475,110358,9
8475,110359,10
8475,110360,11
8475,110361,12
8475,110362,13
8476,110322,0
8476,110323,1
8476,110324,2
8476,110327,3
8476,110328,4
8476,110329,5
8476,110330,6
8476,110331,7
8476,110332,8
8476,110333,9
8476,110334,10
8476,110335,11
8476,110336,12
8476,110337,13
8476,110338,14
8476,110339,15
8476,110340,16
8476,110341,17
8476,110343,18
8476,110344,19
8476,110346,20
8476,110347,21
8476,110348,22
8476,110349,23
8476,110350,24
8476,110351,25
8476,110353,26
8476,110354,27
8476,110355,28
8476,110356,29
8476,110357,30
8476,110358,31
8476,110359,32
8476,110360,33
8476,110361,34
8476,110362,35
8477,110348,0
8477,110349,1
8477,110350,2
8477,110351,3
8477,110353,4
8477,110354,5
8477,110355,6
8477,110356,7
8477,110357,8
8477,110358,9
8477,110359,10
8477,110360,11
8477,110361,12
8477,110362,13
8478,110322,0
8478,110323,1
8478,110324,2
8478,110327,3
8478,110328,4
8478,110329,5
8478,110330,6
8478,110331,7
8478,110332,8
8478,110333,9
8478,110334,10
8478,110335,11
8478,110336,12
8478,110337,13
8478,110338,14
8478,110339,15
8478,110340,16
8478,110341,17
8478,110343,18
8478,110344,19
8478,110346,20
8478,110347,21
8478,110348,22
8478,110349,23
8478,110350,24
8478,110351,25
8478,110353,26
8478,110354,27
8478,110355,28
8478,110356,29
8478,110357,30
8478,110358,31
8478,110359,32
8478,110360,33
8478,110361,34
8478,110362,35
8479,110560,0
8479,110561,1
8479,110562,2
8479,110563,3
8479,110564,4
8479,110565,5
8479,110566,6
8479,110568,7
8479,110569,8
8479,110570,9
8479,110571,10
8480,110560,0
8480,110561,1
8480,110562,2
8480,110563,3
8480,110564,4
8480,110565,5
8480,110566,6
8480,110568,7
8480,110569,8
8480,110570,9
8480,110571,10
8481,110560,0
8481,110561,1
8481,110562,2
8481,110563,3
8481,110564,4
8481,110565,5
8481,110566,6
8481,110568,7
8481,110569,8
8481,110570,9
8481,110571,10
8482,110547,0
8482,110548,1
8482,110549,2
8482,110552,3
8482,110553,4
8482,110554,5
8482,110555,6
8482,110556,7
8482,110557,8
8482,110558,9
8482,110559,10
8482,110560,11
8482,110561,12
8482,110562,13
8482,110563,14
8482,110564,15
8482,110565,16
8482,110566,17
8482,110568,18
8482,110569,19
8482,110570,20
8482,110571,21
8483,110547,0
8483,110548,1
8483,110549,2
8483,110552,3
8483,110553,4
8483,110554,5
8483,110555,6
8483,110556,7
8483,110557,8
8483,110558,9
8483,110559,10
8483,110560,11
8483,110561,12
8483,110562,13
8483,110563,14
8483,110564,15
8483,110565,16
8483,110566,17
8483,110568,18
8483,110569,19
8483,110570,20
8483,110571,21
8484,110547,0
8484,110548,1
8484,110549,2
8484,110552,3
8484,110553,4
8484,110554,5
8484,110555,6
8484,110556,7
8484,110557,8
8484,110558,9
8484,110559,10
8484,110560,11
8484,110561,12
8484,110562,13
8484,110563,14
8484,110564,15
8484,110565,16
8484,110566,17
8484,110568,18
8484,110569,19
8484,110570,20
8484,110571,21
8485,110572,0
8485,110573,1
8485,110574,2
8485,110575,3
8485,110577,4
8485,110578,5
8485,110579,6
8485,110580,7
8485,110581,8
8485,110582,9
8485,110583,10
8485,110584,11
8485,110585,12
8485,110586,13
8486,110547,0
8486,110548,1
8486,110549,2
8486,110552,3
8486,110553,4
8486,110554,5
8486,110555,6
8486,110556,7
8486,110557,8
8486,110558,9
8486,110559,10
8486,110560,11
8486,110561,12
8486,110562,13
8486,110563,14
8486,110564,15
8486,110565,16
8486,110566,17
8486,110568,18
8486,110569,19
8486,110570,20
8486,110571,21
8486,110572,22
8486,110573,23
8486,110574,24
8486,110575,25
8486,110577,26
8486,110578,27
8486,110579,28
8486,110580,29
8486,110581,30
8486,110582,31
8486,110583,32
8486,110584,33
8486,110585,34
8486,110586,35
8487,110572,0
8487,110573,1
8487,110574,2
8487,110575,3
8487,110577,4
8487,110578,5
8487,110579,6
8487,110580,7
8487,110581,8
8487,110582,9
8487,110583,10
8487,110584,11
8487,110585,12
8487,110586,13
8488,110547,0
8488,110548,1
8488,110549,2
8488,110552,3
8488,110553,4
8488,110554,5
8488,110555,6
8488,110556,7
8488,110557,8
8488,110558,9
8488,110559,10
8488,110560,11
8488,110561,12
8488,110562,13
8488,110563,14
8488,110564,15
8488,110565,16
8488,110566,17
8488,110568,18
8488,110569,19
8488,110570,20
8488,110571,21
8488,110572,22
8488,110573,23
8488,110574,24
8488,110575,25
8488,110577,26
8488,110578,27
8488,110579,28
8488,110580,29
8488,110581,30
8488,110582,31
8488,110583,32
8488,110584,33
8488,110585,34
8488,110586,35
8489,110572,0
8489,110573,1
8489,110574,2
8489,110575,3
8489,110577,4
8489,110578,5
8489,110579,6
8489,110580,7
8489,110581,8
8489,110582,9
8489,110583,10
8489,110584,11
8489,110585,12
8489,110586,13
8490,110547,0
8490,110548,1
8490,110549,2
8490,110552,3
8490,110553,4
8490,110554,5
8490,110555,6
8490,110556,7
8490,110557,8
8490,110558,9
8490,110559,10
8490,110560,11
8490,110561,12
8490,110562,13
8490,110563,14
8490,110564,15
8490,110565,16
8490,110566,17
8490,110568,18
8490,110569,19
8490,110570,20
8490,110571,21
8490,110572,22
8490,110573,23
8490,110574,24
8490,110575,25
8490,110577,26
8490,110578,27
8490,110579,28
8490,110580,29
8490,110581,30
8490,110582,31
8490,110583,32
8490,110584,33
8490,110585,34
8490,110586,35
8491,110658,0
8491,110659,1
8491,110660,2
8491,110661,3
8491,110662,4
8491,110663,5
8491,110664,6
8491,110666,7
8491,110667,8
8491,110669,9
8491,110670,10
8492,110658,0
8492,110659,1
8492,110660,2
8492,110661,3
8492,110662,4
8492,110663,5
8492,110664,6
8492,110666,7
8492,110667,8
8492,110669,9
8492,110670,10
8493,110658,0
8493,110659,1
8493,110660,2
8493,110661,3
8493,110662,4
8493,110663,5
8493,110664,6
8493,110666,7
8493,110667,8
8493,110669,9
8493,110670,10
8494,110645,0
8494,110646,1
8494,110647,2
8494,110650,3
8494,110651,4
8494,110652,5
8494,110653,6
8494,110654,7
8494,110655,8
8494,110656,9
8494,110657,10
8494,110658,11
8494,110659,12
8494,110660,13
8494,110661,14
8494,110662,15
8494,110663,16
8494,110664,17
8494,110666,18
8494,110667,19
8494,110669,20
8494,110670,21
8495,110645,0
8495,110646,1
8495,110647,2
8495,110650,3
8495,110651,4
8495,110652,5
8495,110653,6
8495,110654,7
8495,110655,8
8495,110656,9
8495,110657,10
8495,110658,11
8495,110659,12
8495,110660,13
8495,110661,14
8495,110662,15
8495,110663,16
8495,110664,17
8495,110666,18
8495,110667,19
8495,110669,20
8495,110670,21
8496,110645,0
8496,110646,1
8496,110647,2
8496,110650,3
8496,110651,4
8496,110652,5
8496,110653,6
8496,110654,7
8496,110655,8
8496,110656,9
8496,110657,10
8496,110658,11
8496,110659,12
8496,110660,13
8496,110661,14
8496,110662,15
8496,110663,16
8496,110664,17
8496,110666,18
8496,110667,19
8496,110669,20
8496,110670,21
8497,110671,0
8497,110672,1
8497,110673,2
8497,110674,3
8497,110676,4
8497,110677,5
8497,110678,6
8497,110679,7
8497,110680,8
8497,110681,9
8497,110682,10
8497,110683,11
8497,110684,12
8497,110685,13
8498,110645,0
8498,110646,1
8498,110647,2
8498,110650,3
8498,110651,4
8498,110652,5
8498,110653,6
8498,110654,7
8498,110655,8
8498,110656,9
8498,110657,10
8498,110658,11
8498,110659,12
8498,110660,13
8498,110661,14
8498,110662,15
8498,110663,16
8498,110664,17
8498,110666,18
8498,110667,19
8498,110669,20
8498,110670,21
8498,110671,22
8498,110672,23
8498,110673,24
8498,110674,25
8498,110676,26
8498,110677,27
8498,110678,28
8498,110679,29
8498,110680,30
8498,110681,31
8498,110682,32
8498,110683,33
8498,110684,34
8498,110685,35
8499,110671,0
8499,110672,1
8499,110673,2
8499,110674,3
8499,110676,4
8499,110677,5
8499,110678,6
8499,110679,7
8499,110680,8
8499,110681,9
8499,110682,10
8499,110683,11
8499,110684,12
8499,110685,13
8500,110645,0
8500,110646,1
8500,110647,2
8500,110650,3
8500,110651,4
8500,110652,5
8500,110653,6
8500,110654,7
8500,110655,8
8500,110656,9
8500,110657,10
8500,110658,11
8500,110659,12
8500,110660,13
8500,110661,14
8500,110662,15
8500,110663,16
8500,110664,17
8500,110666,18
8500,110667,19
8500,110669,20
8500,110670,21
8500,110671,22
8500,110672,23
8500,110673,24
8500,110674,25
8500,110676,26
8500,110677,27
8500,110678,28
8500,110679,29
8500,110680,30
8500,110681,31
8500,110682,32
8500,110683,33
8500,110684,34
8500,110685,35
8501,110671,0
8501,110672,1
8501,110673,2
8501,110674,3
8501,110676,4
8501,110677,5
8501,110678,6
8501,110679,7
8501,110680,8
8501,110681,9
8501,110682,10
8501,110683,11
8501,110684,12
8501,110685,13
8502,110645,0
8502,110646,1
8502,110647,2
8502,110650,3
8502,110651,4
8502,110652,5
8502,110653,6
8502,110654,7
8502,110655,8
8502,110656,9
8502,110657,10
8502,110658,11
8502,110659,12
8502,110660,13
8502,110661,14
8502,110662,15
8502,110663,16
8502,110664,17
8502,110666,18
8502,110667,19
8502,110669,20
8502,110670,21
8502,110671,22
8502,110672,23
8502,110673,24
8502,110674,25
8502,110676,26
8502,110677,27
8502,110678,28
8502,110679,29
8502,110680,30
8502,110681,31
8502,110682,32
8502,110683,33
8502,110684,34
8502,110685,35
8504,110956,0
8504,110957,1
8504,110958,2
8504,110959,3
8504,110960,4
8505,110956,0
8505,110957,1
8505,110958,2
8505,110959,3
8505,110960,4
8512,111203,0
8512,111204,1
8512,111205,2
8512,111206,3
8512,111207,4
8512,111208,5
8512,111209,6
8512,111210,7
8514,111203,0
8514,111204,1
8514,111205,2
8514,111206,3
8514,111207,4
8514,111208,5
8514,111209,6
8514,111210,7
8728,111203,0
8728,111204,1
8728,111205,2
8728,111206,3
8728,111207,4
8728,111208,5
8728,111209,6
8728,111210,7
8986,120692,0
8986,120695,1
8986,120698,2
8986,120701,3
8986,120704,4
8986,120707,5
8986,120710,6
8986,120713,7
8986,120716,8
8986,120719,9
9002,120725,0
9002,120726,1
9002,120727,2
9026,121108,0
9026,121109,1
9026,121110,2
9026,121111,3
9026,121112,4
9026,121113,5
9026,121114,6
9026,121115,7
9026,121116,8
9026,121117,9
9026,121118,10
9026,121119,11
9026,121120,12
9026,121121,13
9026,121122,14
9026,121123,15
9026,121124,16
9026,121125,17
9026,121126,18
9026,121127,19
9026,121128,20
9029,121108,0
9029,121109,1
9029,121110,2
9029,121111,3
9029,121112,4
9029,121113,5
9029,121114,6
9029,121115,7
9029,121116,8
9029,121117,9
9029,121118,10
9029,121119,11
9029,121120,12
9029,121121,13
9029,121122,14
9029,121123,15
9029,121124,16
9029,121125,17
9029,121126,18
9029,121127,19
9029,121128,20
9031,121108,0
9031,121109,1
9031,121110,2
9031,121111,3
9031,121112,4
9031,121113,5
9031,121114,6
9031,121115,7
9031,121116,8
9031,121117,9
9031,121118,10
9031,121119,11
9031,121120,12
9031,121121,13
9031,121122,14
9031,121123,15
9031,121124,16
9031,121125,17
9031,121126,18
9031,121127,19
9031,121128,20
9237,115656,0
9237,115657,1
9237,115658,2
9237,115659,3
9237,115660,4
9237,115662,5
9237,115663,6
9237,115912,7
9237,115913,8
9237,115914,9
9237,115681,10
9237,115682,11
9238,121629,0
9238,121630,1
9238,121631,2
9238,121632,3
9238,121633,4
9238,121635,5
9238,121636,6
9238,121637,7
9238,121638,8
9238,121639,9
9238,121641,10
9238,121642,11
9239,122729,0
9239,122730,1
9239,122731,2
9239,122732,3
9239,122733,4
9239,122735,5
9239,122736,6
9239,122737,7
9239,122738,8
9239,122739,9
9239,122741,10
9239,122742,11
9240,113088,0
9240,113089,1
9240,113090,2
9240,113091,3
9240,113092,4
9240,113094,5
9240,113095,6
9240,115926,7
9240,115927,8
9240,115928,9
9240,113794,10
9240,113795,11
9322,121629,0
9322,121630,1
9322,121631,2
9322,121632,3
9322,121633,4
9322,121635,5
9322,121636,6
9322,121637,7
9322,121638,8
9322,121639,9
9322,121641,10
9322,121642,11
9397,125144,0
9397,125145,1
9397,125146,2
9397,141267,3
9397,125147,4
9397,125148,5
9397,125149,6
24870,131516,0
24870,131517,1
24870,131518,2
24870,141268,3
24870,131519,4
24870,131520,5
24870,131521,6
