id,dish,group,order
63718,99775,7892,0
63719,99775,7903,0
63720,99776,7889,0
63721,99776,7891,0
63722,99776,7892,0
63723,99776,7903,0
63724,99777,7890,0
63725,99777,7891,0
63726,99777,7892,0
63727,99777,7903,0
63736,99889,7905,0
63737,99889,7906,0
63738,99889,7902,0
63739,99889,7903,0
63740,99869,7896,0
63741,99869,7897,0
63742,99869,7902,0
63743,99869,7903,0
63748,99870,7898,0
63749,99870,7899,0
63750,99870,7902,0
63751,99870,7903,0
63765,17391,1264,0
63766,17391,1267,0
63767,17391,1268,0
63768,17391,1255,0
63769,17393,1266,0
63770,17393,1269,0
63771,17393,1270,0
63772,17393,1255,0
63781,17395,1264,0
63782,17395,1267,0
63783,17395,1268,0
63784,17395,1255,0
63785,17397,1266,0
63786,17397,1269,0
63787,17397,1270,0
63788,17397,1255,0
63789,17399,1263,0
63790,17399,1267,0
63791,17399,1268,0
63792,17399,1255,0
63793,17401,1265,0
63794,17401,1269,0
63795,17401,1270,0
63796,17401,1255,0
63813,17387,1262,0
63814,17387,1259,0
63815,17387,1255,0
63816,17388,1262,0
63817,17388,1260,0
63818,17388,1255,0
63819,17389,1262,0
63820,17389,1261,0
63821,17389,1255,0
63822,17384,1262,0
63823,17384,1259,0
63824,17384,1255,0
63825,17384,956,0
63826,17385,1260,0
63827,17385,1262,0
63828,17385,1255,0
63829,17385,956,0
63830,17386,1261,0
63831,17386,1262,0
63832,17386,1255,0
63833,17386,956,0
64225,81964,6149,0
64226,81964,6154,0
64227,81964,6155,0
64228,81964,6156,0
64229,81964,6152,0
64297,82045,6175,0
64298,82045,6176,0
64299,82045,6181,0
64300,82045,6174,0
64301,82046,6177,0
64302,82046,6178,0
64303,82046,6181,0
64304,82046,6174,0
64305,82047,6179,0
64306,82047,6180,0
64307,82047,6181,0
64308,82047,6174,0
64309,87374,6179,0
64310,87374,6180,0
64311,87374,6181,0
64312,87374,6658,0
64313,87374,6174,0
64314,87375,6177,0
64315,87375,6178,0
64316,87375,6181,0
64317,87375,6658,0
64318,87375,6174,0
64324,87388,6659,0
64325,87388,6660,0
64326,87388,6661,0
64327,87388,6181,0
64328,87388,6174,0
64334,87389,6662,0
64335,87389,6663,0
64336,87389,6664,0
64337,87389,6181,0
64338,87389,6174,0
64339,82029,6169,0
64340,82029,6172,0
64341,82029,6173,0
64342,82029,6174,0
64347,82030,6170,0
64348,82030,6172,0
64349,82030,6173,0
64350,82030,6174,0
64351,82031,6171,0
64352,82031,6172,0
64353,82031,6173,0
64354,82031,6174,0
64355,82024,6164,0
64356,82024,6168,0
64357,82024,6174,0
64358,82025,6165,0
64359,82025,6168,0
64360,82025,6174,0
64361,82026,6166,0
64362,82026,6168,0
64363,82026,6174,0
64494,100178,7911,0
64495,100180,7911,0
64690,101423,8021,0
64692,84591,6406,0
64693,101424,8022,0
64694,101425,8023,0
64695,101425,8024,0
64696,101426,8025,0
64697,101427,8026,0
64698,101428,8027,0
64703,101429,8027,0
64704,101429,8029,0
64795,96867,7603,0
64796,96867,7604,0
64797,96867,7602,0
64798,96868,7603,0
64799,96868,7605,0
64800,96868,7602,0
64801,96869,7603,0
64802,96869,7606,0
64803,96869,7602,0
64939,99324,7851,0
64944,101537,8042,0
64945,101537,8043,0
64946,101537,2225,0
64947,101537,2226,0
64948,63204,4115,0
64949,63204,2225,0
64950,63204,2226,0
64951,11902,847,0
64952,11902,5813,0
64953,77840,847,0
65188,98738,7788,0
65189,98738,7791,0
65190,98738,7792,0
65191,98738,7793,0
65196,98739,7789,0
65197,98739,7791,0
65198,98739,7792,0
65199,98739,7793,0
65208,98740,7790,0
65209,98740,7791,0
65210,98740,7792,0
65211,98740,7793,0
65216,98741,7794,0
65217,98741,7795,0
65218,98741,7796,0
65219,98741,7793,0
65257,98936,7818,0
65258,98936,7819,0
65259,98936,7793,0
65282,98731,7780,0
65283,98731,7783,0
65284,98731,7784,0
65285,98731,7778,0
65290,98732,7781,0
65291,98732,7783,0
65292,98732,7784,0
65293,98732,7778,0
65298,98733,7782,0
65299,98733,7783,0
65300,98733,7784,0
65301,98733,7778,0
65306,98726,7771,0
65307,98726,7772,0
65308,98726,7777,0
65309,98726,7778,0
65351,98960,7820,0
65352,98960,7821,0
65353,98960,7778,0
65544,24309,1730,0
65545,24309,1731,0
65546,24309,8044,0
65547,24310,1730,0
65548,24310,1731,0
65549,24310,8044,0
65552,100379,1730,0
65553,100379,1731,0
65554,100379,8044,0
65555,100380,1730,0
65556,100380,1731,0
65557,100380,8044,0
65558,100381,1730,0
65559,100381,1731,0
65560,100381,8044,0
65561,24311,1730,0
65562,24311,1731,0
65563,24311,8044,0
65564,24312,1730,0
65565,24312,1731,0
65566,24312,8044,0
65567,24313,1730,0
65568,24313,1731,0
65569,24313,8044,0
65570,24315,1730,0
65571,24315,1731,0
65572,24315,8044,0
65573,24317,1730,0
65574,24317,1731,0
65575,24317,8044,0
65576,24318,1730,0
65577,24318,1731,0
65578,24318,8044,0
65579,24319,1730,0
65580,24319,1731,0
65581,24319,8044,0
65606,73063,5280,0
65607,73064,5280,0
65608,73065,5280,0
65609,73066,5280,0
65610,73072,5280,0
65611,73073,5280,0
65612,73069,5280,0
65613,73068,5280,0
65614,73067,5280,0
65615,73070,5280,0
65616,73071,5280,0
65617,92240,5280,0
65619,101825,8062,0
65620,73074,5284,0
65623,101826,6234,29
65624,101826,6077,30
65627,101827,6234,0
65628,101827,6078,0
65629,92241,7146,0
65630,92241,7147,0
65631,92241,7154,0
65632,92242,7148,0
65633,92242,7149,0
65634,92242,7154,0
65635,92243,7150,0
65636,92243,7151,0
65637,92243,7154,0
65638,92244,7152,0
65639,92244,7153,0
65640,92244,7154,0
65641,92245,7155,0
65642,92245,7156,0
65643,92245,7157,0
65644,92246,7158,0
65645,92246,7159,0
65646,92246,7160,0
65651,92247,7161,0
65652,92247,7162,0
65653,92247,7163,0
65654,92247,7154,0
65655,92248,7164,0
65656,92248,7165,0
65657,92248,7166,0
65658,92248,7154,0
65659,102035,6631,0
65660,102035,6632,0
65661,102035,6651,0
65662,102035,8068,0
65663,102036,6631,0
65664,102036,6632,0
65665,102036,8068,0
65666,102037,6633,0
65667,102037,6634,0
65668,102037,6651,0
65669,102037,8068,0
65670,102038,6633,0
65671,102038,6634,0
65672,102038,8068,0
65673,102039,6635,0
65674,102039,6636,0
65675,102039,6651,0
65676,102039,6954,0
65677,102040,6635,0
65678,102040,6636,0
65679,102040,6954,0
65683,102041,8065,0
65684,102041,6632,0
65685,102041,6423,0
65689,102042,8066,0
65690,102042,6634,0
65691,102042,6423,0
65695,102043,8067,0
65696,102043,6636,0
65697,102043,6423,0
65703,102044,6635,0
65704,102044,6636,0
65705,102044,6651,0
65706,102044,8069,0
65707,102044,6423,0
65713,102045,7271,0
65714,102045,8063,0
65715,102045,8064,0
65716,102045,6651,0
65717,102045,7272,0
65836,102173,8088,0
65837,102173,8089,0
65838,102173,8091,0
65843,102175,8086,0
65844,102175,8087,0
65845,102175,8091,0
65850,102177,8086,0
65851,102177,8087,0
65852,102177,8092,0
65890,96667,7592,0
65891,96667,7593,0
65892,96667,7591,0
65893,96667,7588,0
65894,96668,7594,0
65895,96668,7595,0
65896,96668,7591,0
65897,96668,7588,0
65904,100477,7929,0
65905,100477,7930,0
65906,100477,7588,0
65907,100478,7931,0
65908,100478,7932,0
65909,100478,7588,0
65910,100479,7933,0
65911,100479,7934,0
65912,100479,7588,0
65928,96307,7495,0
65929,96307,7496,0
65930,96307,7499,0
65931,96307,7500,0
65932,96308,7497,0
65933,96308,7498,0
65934,96308,7499,0
65935,96308,7500,0
65939,100482,7495,0
65940,100482,7496,0
65941,100482,7500,0
65942,100481,7497,0
65943,100481,7498,0
65944,100481,7500,0
65945,100480,7935,0
65946,100480,7936,0
65947,100480,7500,0
65976,98743,7799,0
65977,98743,7800,0
65978,98743,7796,0
65979,98743,7793,0
65980,98742,7797,0
65981,98742,7798,0
65982,98742,7796,0
65983,98742,7793,0
65990,100483,7937,0
65991,100483,7938,0
65992,100483,7793,0
66002,102215,7794,0
66003,102215,7795,0
66004,102215,7793,0
66005,100484,7799,0
66006,100484,7800,0
66007,100484,7793,0
66008,100485,7797,0
66009,100485,7798,0
66010,100485,7793,0
66011,98847,7801,0
66012,98847,7804,0
66013,98847,7805,0
66014,98848,7802,0
66015,98848,7804,0
66016,98848,7805,0
66017,98849,7803,0
66018,98849,7804,0
66019,98849,7805,0
66020,102216,8099,0
66021,102216,8100,0
66026,98728,7775,0
66027,98728,7776,0
66028,98728,7777,0
66029,98728,7778,0
66030,98727,7773,0
66031,98727,7774,0
66032,98727,7777,0
66033,98727,7778,0
66034,102222,7771,0
66035,102222,7772,0
66036,102222,7778,0
66037,100486,7939,0
66038,100486,7940,0
66039,100486,7778,0
66040,100487,7775,0
66041,100487,7776,0
66042,100487,7778,0
66043,100488,7773,0
66044,100488,7774,0
66045,100488,7778,0
66048,98730,7777,0
66049,98730,8101,0
66050,98734,7785,0
66051,98734,7783,0
66052,98734,7784,0
66053,98734,7778,0
66054,98735,7786,0
66055,98735,7783,0
66056,98735,7784,0
66057,98735,7778,0
66058,98736,7787,0
66059,98736,7783,0
66060,98736,7784,0
66061,98736,7778,0
66064,102224,8102,0
66065,102224,7772,0
66157,92801,7242,0
66158,92801,7243,0
66159,92801,7244,0
66163,102271,8103,0
66164,102271,7243,0
66165,102271,7244,0
66169,102272,8104,0
66170,102272,7243,0
66171,102272,7244,0
66172,38073,2533,0
66173,38073,2525,0
66174,79662,6023,0
66175,79662,1121,0
66176,14756,1056,0
66177,14756,1057,0
66178,14756,1121,0
66179,79655,1058,0
66180,79655,1057,0
66181,79655,1121,0
66184,102281,8105,0
66185,102281,1121,0
66186,79660,6020,0
66187,79660,1121,0
66188,79660,3299,0
66189,79663,6022,0
66190,79663,1121,0
66191,79663,3299,0
66195,102282,8106,0
66196,102282,1121,0
66197,102282,3299,0
66198,52848,3309,0
66199,52848,1121,0
66200,52849,3310,0
66201,52849,3311,0
66202,52849,3312,0
66203,52849,1121,0
66204,79658,6016,0
66205,79658,1121,0
66206,79659,6017,0
66207,79659,6018,0
66208,79659,6019,0
66209,79659,1121,0
66210,14852,1060,0
66211,14852,1062,0
66212,14852,1120,0
66213,79632,1061,0
66214,79632,1062,0
66215,79632,1120,0
66216,79638,6015,0
66217,79638,1120,0
66221,79636,6012,0
66222,79636,1120,0
66223,79636,3304,0
66226,102283,8108,0
66227,102283,1120,0
66228,79639,6014,0
66229,79639,1120,0
66230,79639,3304,0
66234,102284,8107,0
66235,102284,1120,0
66236,102284,3304,0
66237,52846,3305,0
66238,52846,1120,0
66239,52847,3306,0
66240,52847,3307,0
66241,52847,3308,0
66242,52847,1120,0
66243,79634,6008,0
66244,79634,1120,0
66245,79635,6009,0
66246,79635,6010,0
66247,79635,6011,0
66248,79635,1120,0
66306,10315,589,0
66307,10315,592,0
66308,10315,593,0
66309,10315,594,0
66310,10316,590,0
66311,10316,592,0
66312,10316,593,0
66313,10316,594,0
66314,10317,591,0
66315,10317,592,0
66316,10317,593,0
66317,10317,594,0
66334,72334,5215,0
66335,72334,5219,0
66336,72334,5220,0
66337,72334,5214,0
66338,72335,5216,0
66339,72335,5219,0
66340,72335,5220,0
66341,72335,5214,0
66342,72336,5217,0
66343,72336,5219,0
66344,72336,5220,0
66345,72336,5214,0
66346,72337,5218,0
66347,72337,5219,0
66348,72337,5220,0
66349,72337,5214,0
66597,9521,458,0
66598,9521,459,0
66599,9521,594,0
66600,9522,460,0
66601,9522,459,0
66602,9522,594,0
66621,69647,5021,0
66622,69647,5022,0
66623,69647,5023,0
66634,91797,7069,0
66635,91797,7070,0
66636,91797,7071,0
66637,91797,6704,0
66638,94491,7436,0
66639,94491,7437,0
66640,94491,7438,0
66712,82849,6190,0
66713,82849,6192,0
66714,82852,6191,0
66715,82852,6192,0
66716,82931,6193,0
66717,82931,6194,0
66718,82931,6198,0
66719,82931,6199,0
66725,82934,6193,0
66726,82934,6194,0
66727,82934,6198,0
66728,82934,6199,0
66734,102953,6195,0
66735,102953,6196,0
66736,102953,6197,0
66737,102953,6198,0
66738,82932,6195,0
66739,82932,6196,0
66740,82932,6197,0
66741,82932,6198,0
66742,82932,6199,0
66800,53217,3322,0
67071,29719,2075,0
67072,29719,2073,0
67073,29720,2075,0
67074,29720,2073,0
67078,29724,2075,0
67079,29724,2073,0
67080,29724,2074,0
67081,29725,2075,0
67082,29725,2073,0
67083,29725,2074,0
67084,29834,2090,0
67085,29834,2081,0
67086,29536,2038,0
67087,29774,2091,0
67088,29784,2081,0
67090,97280,7662,0
67119,9820,484,0
67120,9820,485,0
67121,9820,483,0
67122,9820,6208,0
67138,9740,473,0
67139,9740,476,0
67140,9741,474,0
67141,9741,476,0
67142,9742,475,0
67143,9742,476,0
67144,10015,511,0
67145,10015,490,0
67146,9802,477,0
67147,9802,8137,0
67148,9802,8138,0
67149,9802,490,0
67150,9803,478,0
67151,9803,8137,0
67152,9803,8138,0
67153,9803,490,0
67154,9804,479,0
67155,9804,8137,0
67156,9804,8138,0
67157,9804,490,0
67204,39236,2573,0
67205,39236,2572,0
67206,39236,2574,0
67207,39237,2575,0
67208,39237,2572,0
67209,39237,2574,0
67210,39238,2576,0
67211,39238,2572,0
67212,39238,2574,0
67213,39239,2577,0
67214,39239,2572,0
67215,39239,2574,0
67216,39214,2571,0
67217,39214,2572,0
67218,39215,2571,0
67219,39215,2572,0
67220,39216,2571,0
67221,39216,2572,0
67222,39217,2571,0
67223,39217,2572,0
67224,39218,2571,0
67225,39218,2572,0
67226,76442,2571,0
67227,76442,2572,0
67228,76443,2571,0
67229,76443,2572,0
67230,39220,2571,0
67231,39220,2572,0
67232,39223,2571,0
67233,39223,2572,0
67234,39224,2571,0
67235,39224,2572,0
67236,39225,2571,0
67237,39225,2572,0
67238,39226,2571,0
67239,39226,2572,0
67240,39231,2571,0
67241,39231,2572,0
67242,39232,2571,0
67243,39232,2572,0
67244,76444,2571,0
67245,76444,2572,0
67246,39233,2571,0
67247,39233,2572,0
67248,39234,2571,0
67249,39234,2572,0
67250,76445,2571,0
67251,76445,2572,0
67252,76446,2571,0
67253,76446,2572,0
67254,39221,2571,0
67255,39221,2572,0
67256,39222,2571,0
67257,39222,2572,0
67258,39219,2571,0
67259,39219,2572,0
67260,39227,2571,0
67261,39227,2572,0
67262,39230,2571,0
67263,39230,2572,0
67264,39229,2571,0
67265,39229,2572,0
67266,39228,2571,0
67267,39228,2572,0
67268,39240,2578,0
67269,39240,2582,0
67270,39240,2583,0
67271,39240,2584,0
67272,39240,2695,0
67273,39240,5603,0
67274,52055,3227,0
67275,52055,3228,0
67276,52055,3229,0
67277,52055,3230,0
67278,52055,2695,0
67279,52055,5603,0
67280,39242,2585,0
67281,39242,2586,0
67282,39242,2593,0
67283,39242,5603,0
67284,39244,2587,0
67285,39244,2588,0
67286,39244,2593,0
67287,39244,5603,0
67288,87013,6626,0
67289,87013,5600,0
67290,87013,2593,0
67291,87013,5603,0
67292,39245,2589,0
67293,39245,2582,0
67294,39245,2583,0
67295,39245,2593,0
67296,39245,2574,0
67297,39245,5602,0
67298,39245,5603,0
67299,39246,2594,0
67300,39246,3228,0
67301,39246,3229,0
67302,39246,2593,0
67303,39246,2574,0
67304,39246,5602,0
67305,39246,5603,0
67306,39248,2599,0
67307,39248,2600,0
67308,39248,2572,0
67309,39248,5603,0
67310,76458,5599,0
67311,76458,5600,0
67312,76458,2572,0
67313,76430,2599,0
67314,76430,2600,0
67315,76430,2574,0
67316,76430,2593,0
67317,76430,5603,0
67318,76431,5598,0
67319,76431,2588,0
67320,76431,2574,0
67321,76431,2593,0
67322,76431,5603,0
67323,76432,5599,0
67324,76432,5600,0
67325,76432,2574,0
67326,76432,2593,0
67327,76432,5603,0
67328,76435,2574,0
67329,76435,5601,0
67330,76435,5602,0
67331,76435,5603,0
67332,76436,2574,0
67333,76436,2593,0
67334,76436,5602,0
67335,76436,5603,0
67336,76428,5600,0
67337,76428,5601,0
67338,76428,5602,0
67339,76428,6626,0
67340,76428,5603,0
67341,76429,5600,0
67342,76429,5601,0
67343,76429,5602,0
67344,76429,6626,0
67345,76429,5603,0
67346,84477,6355,0
67347,84477,6354,0
67348,84477,6356,0
67349,84478,6357,0
67350,84478,6354,0
67351,84478,6356,0
67352,84479,6358,0
67353,84479,6354,0
67354,84479,6356,0
67355,84480,6359,0
67356,84480,6354,0
67357,84480,6356,0
67358,84456,6353,0
67359,84456,6354,0
67360,84457,6353,0
67361,84457,6354,0
67362,84458,6353,0
67363,84458,6354,0
67364,84459,6353,0
67365,84459,6354,0
67366,84460,6353,0
67367,84460,6354,0
67368,84528,6353,0
67369,84528,6354,0
67370,84529,6353,0
67371,84529,6354,0
67372,84462,6353,0
67373,84462,6354,0
67374,84465,6353,0
67375,84465,6354,0
67376,84466,6353,0
67377,84466,6354,0
67378,84467,6353,0
67379,84467,6354,0
67380,84468,6353,0
67381,84468,6354,0
67382,84473,6353,0
67383,84473,6354,0
67384,84474,6353,0
67385,84474,6354,0
67386,84530,6353,0
67387,84530,6354,0
67388,84475,6353,0
67389,84475,6354,0
67390,84476,6353,0
67391,84476,6354,0
67392,84531,6353,0
67393,84531,6354,0
67394,84532,6353,0
67395,84532,6354,0
67396,84463,6353,0
67397,84463,6354,0
67398,84464,6353,0
67399,84464,6354,0
67400,84461,6353,0
67401,84461,6354,0
67402,84469,6353,0
67403,84469,6354,0
67404,84472,6353,0
67405,84472,6354,0
67406,84471,6353,0
67407,84471,6354,0
67408,84470,6353,0
67409,84470,6354,0
67410,84481,6360,0
67411,84481,6363,0
67412,84481,6364,0
67413,84481,6365,0
67414,84481,6384,0
67415,84481,6396,0
67416,84513,6385,0
67417,84513,6386,0
67418,84513,6387,0
67419,84513,6388,0
67420,84513,6384,0
67421,84513,6396,0
67422,84483,6366,0
67423,84483,6367,0
67424,84483,6374,0
67425,84483,6396,0
67426,84484,6368,0
67427,84484,6369,0
67428,84484,6374,0
67429,84484,6396,0
67430,87017,6628,0
67431,87017,6393,0
67432,87017,6383,0
67433,87017,6396,0
67434,84485,6370,0
67435,84485,6363,0
67436,84485,6364,0
67437,84485,6374,0
67438,84485,6356,0
67439,84485,6395,0
67440,84485,6396,0
67441,84486,6375,0
67442,84486,6386,0
67443,84486,6387,0
67444,84486,6374,0
67445,84486,6356,0
67446,84486,6395,0
67447,84486,6396,0
67448,84488,6380,0
67449,84488,6381,0
67450,84488,6354,0
67451,84488,6396,0
67452,84544,6392,0
67453,84544,6393,0
67454,84544,6354,0
67455,84516,6380,0
67456,84516,6381,0
67457,84516,6356,0
67458,84516,6374,0
67459,84516,6396,0
67460,84517,6391,0
67461,84517,6369,0
67462,84517,6356,0
67463,84517,6374,0
67464,84517,6396,0
67465,84518,6392,0
67466,84518,6393,0
67467,84518,6356,0
67468,84518,6374,0
67469,84518,6396,0
67470,84521,6356,0
67471,84521,6394,0
67472,84521,6395,0
67473,84521,6396,0
67474,84522,6356,0
67475,84522,6374,0
67476,84522,6395,0
67477,84522,6396,0
67478,84514,6389,0
67479,84514,6363,0
67480,84514,6364,0
67481,84514,6374,0
67482,84514,6396,0
67483,84515,6390,0
67484,84515,6386,0
67485,84515,6387,0
67486,84515,6374,0
67487,84515,6396,0
67488,85496,6457,0
67489,85496,6456,0
67490,85496,6458,0
67491,85497,6459,0
67492,85497,6456,0
67493,85497,6458,0
67494,85498,6460,0
67495,85498,6456,0
67496,85498,6458,0
67497,85499,6461,0
67498,85499,6456,0
67499,85499,6458,0
67500,85475,6455,0
67501,85475,6456,0
67502,85476,6455,0
67503,85476,6456,0
67504,85477,6455,0
67505,85477,6456,0
67506,85478,6455,0
67507,85478,6456,0
67508,85479,6455,0
67509,85479,6456,0
67510,85547,6455,0
67511,85547,6456,0
67512,85548,6455,0
67513,85548,6456,0
67514,85481,6455,0
67515,85481,6456,0
67516,85484,6455,0
67517,85484,6456,0
67518,85485,6455,0
67519,85485,6456,0
67520,85486,6455,0
67521,85486,6456,0
67522,85487,6455,0
67523,85487,6456,0
67524,85492,6455,0
67525,85492,6456,0
67526,85493,6455,0
67527,85493,6456,0
67528,85549,6455,0
67529,85549,6456,0
67530,85494,6455,0
67531,85494,6456,0
67532,85495,6455,0
67533,85495,6456,0
67534,85550,6455,0
67535,85550,6456,0
67536,85551,6455,0
67537,85551,6456,0
67538,85482,6455,0
67539,85482,6456,0
67540,85483,6455,0
67541,85483,6456,0
67542,85480,6455,0
67543,85480,6456,0
67544,85488,6455,0
67545,85488,6456,0
67546,85491,6455,0
67547,85491,6456,0
67548,85490,6455,0
67549,85490,6456,0
67550,85489,6455,0
67551,85489,6456,0
67552,85500,6462,0
67553,85500,6465,0
67554,85500,6466,0
67555,85500,6467,0
67556,85500,6486,0
67557,85500,6498,0
67558,85532,6487,0
67559,85532,6488,0
67560,85532,6489,0
67561,85532,6490,0
67562,85532,6486,0
67563,85532,6498,0
67564,85502,6468,0
67565,85502,6469,0
67566,85502,6476,0
67567,85502,6498,0
67568,85503,6470,0
67569,85503,6471,0
67570,85503,6476,0
67571,85503,6498,0
67572,87020,6629,0
67573,87020,6495,0
67574,87020,6485,0
67575,87020,6498,0
67576,85504,6472,0
67577,85504,6465,0
67578,85504,6466,0
67579,85504,6476,0
67580,85504,6458,0
67581,85504,6497,0
67582,85504,6498,0
67583,85505,6477,0
67584,85505,6488,0
67585,85505,6489,0
67586,85505,6476,0
67587,85505,6458,0
67588,85505,6497,0
67589,85505,6498,0
67590,85507,6482,0
67591,85507,6483,0
67592,85507,6456,0
67593,85507,6498,0
67594,85563,6494,0
67595,85563,6495,0
67596,85563,6456,0
67597,85535,6482,0
67598,85535,6483,0
67599,85535,6458,0
67600,85535,6476,0
67601,85535,6498,0
67602,85536,6493,0
67603,85536,6471,0
67604,85536,6458,0
67605,85536,6476,0
67606,85536,6498,0
67607,85537,6494,0
67608,85537,6495,0
67609,85537,6458,0
67610,85537,6476,0
67611,85537,6498,0
67612,85540,6458,0
67613,85540,6496,0
67614,85540,6497,0
67615,85540,6498,0
67616,85541,6458,0
67617,85541,6476,0
67618,85541,6497,0
67619,85541,6498,0
67620,85533,6491,0
67621,85533,6465,0
67622,85533,6466,0
67623,85533,6476,0
67624,85533,6498,0
67625,85534,6492,0
67626,85534,6488,0
67627,85534,6489,0
67628,85534,6476,0
67629,85534,6498,0
67630,91681,3069,0
67631,91681,3070,0
67632,91681,3063,0
67897,8765,402,0
67898,8765,404,0
67899,8765,403,0
67900,8765,405,0
67901,8765,435,0
67963,72546,3533,0
67964,72546,401,0
67965,72546,3535,0
67966,72546,4959,0
67974,29785,2081,0
68940,78775,5937,0
68941,78775,5938,0
68942,78775,1187,0
68943,78775,1184,0
68944,78776,1189,0
68945,78776,1190,0
68946,78776,1187,0
68947,78776,1184,0
68948,78777,5939,0
68949,78777,5940,0
68950,78777,1187,0
68951,78777,1184,0
68952,15117,1079,0
68953,15117,5352,0
68954,15117,1083,0
68955,15117,7102,0
68956,15117,5353,0
68957,15117,1084,0
68958,15117,7103,0
68959,15117,1184,0
68960,15118,1080,0
68961,15118,5352,0
68962,15118,1083,0
68963,15118,7102,0
68964,15118,5353,0
68965,15118,1084,0
68966,15118,7103,0
68967,15118,1184,0
68968,15119,1081,0
68969,15119,5352,0
68970,15119,1083,0
68971,15119,7102,0
68972,15119,5353,0
68973,15119,1084,0
68974,15119,7103,0
68975,15119,1184,0
68976,78782,1191,0
68977,78782,1192,0
68978,78782,1187,0
68979,78782,1184,0
68980,29973,5939,0
68981,29973,5940,0
68982,29973,1187,0
68983,29973,1184,0
68984,15991,1189,0
68985,15991,1190,0
68986,15991,1187,0
68987,15991,7399,0
68988,15999,1195,0
68989,15999,1197,0
68990,15999,1198,0
68991,15999,1199,0
68992,15999,1196,0
68993,53216,3321,0
68994,15019,1077,0
68995,15019,1078,0
68996,15019,1184,0
68997,93837,7316,0
68998,93837,7319,0
68999,93837,7320,0
69000,93837,7630,0
69001,93838,7317,0
69002,93838,7319,0
69003,93838,7320,0
69004,93838,7630,0
69005,93839,7318,0
69006,93839,7319,0
69007,93839,7320,0
69008,93839,7630,0
69258,13290,946,0
69259,88637,6730,0
69260,88637,6731,0
69262,88739,6744,0
69263,88739,6745,0
69268,88711,6733,0
69454,102550,8129,0
69455,102550,7798,0
69456,102550,8132,0
69457,102214,7794,0
69458,102214,7795,0
69459,102214,7796,0
69460,102214,7793,0
69469,102551,8133,0
69470,102551,7774,0
69471,102551,8136,0
69472,102221,7771,0
69473,102221,7772,0
69474,102221,7777,0
69475,102221,7778,0
69617,106446,8182,0
69618,106446,8183,0
69619,106446,7796,0
69620,106446,7793,0
69621,106447,8184,0
69622,106447,8185,0
69623,106447,7777,0
69624,106447,7778,0
69641,10013,509,0
69645,106638,481,0
69646,106638,482,0
69647,106638,490,0
69648,9821,6209,0
69649,9821,6210,0
69650,9821,483,0
69651,9821,6211,0
69652,9819,481,0
69653,9819,482,0
69654,9819,483,0
69655,9819,6208,0
69701,101434,412,0
69702,101434,8035,0
69703,101434,6405,0
69704,101434,6404,0
69705,101435,412,0
69706,101435,8030,0
69707,101435,6405,0
69708,101435,6404,0
69873,8787,410,0
69874,8787,411,0
69875,8817,412,0
69876,8817,411,0
70128,54606,3401,0
70129,76911,5755,0
70130,76912,5756,0
70131,54610,3402,0
70132,54610,3403,0
70133,54610,6709,0
70134,54610,3400,0
70135,54611,3404,0
70136,54611,3405,0
70137,54611,3406,0
70138,54611,3400,0
70139,88521,3402,0
70140,88521,3403,0
70141,88521,3400,0
70142,54590,3397,0
70143,54590,3399,0
70144,54590,3400,0
70145,54591,3398,0
70146,54591,3399,0
70147,54591,3400,0
70221,97003,7621,0
70222,97003,7622,0
70223,97003,8000,0
70407,91773,7058,0
70408,91773,7059,0
70409,91773,6584,0
70410,91774,7060,0
70411,91774,7065,0
70412,91774,6548,0
70527,97180,7631,0
70528,97180,5586,0
70529,97180,5584,0
70530,97181,7632,0
70531,97181,5585,0
70532,97181,5584,0
70533,97182,7633,0
70534,97182,5583,0
70535,97182,5584,0
70536,97183,7631,0
70537,97183,5586,0
70538,97183,7634,0
70539,97183,5584,0
70540,97184,7632,0
70541,97184,5585,0
70542,97184,7634,0
70543,97184,5584,0
70544,97185,7635,0
70545,97185,7636,0
70546,97185,7637,0
70547,97185,7634,0
70548,97185,5582,0
70549,97186,7638,0
70550,97186,7639,0
70551,97186,7640,0
70552,97186,7634,0
70553,97186,5582,0
70554,17936,1354,0
70558,17935,1354,0
70559,17935,198,0
70560,17935,200,0
71077,96871,7607,0
71078,96871,7608,0
71079,96871,7602,0
71084,96873,7609,0
71085,96873,7610,0
71086,96873,7602,0
71091,96875,7611,0
71092,96875,7612,0
71093,96875,7602,0
71816,91878,6702,0
71817,91878,6703,0
71818,91878,6704,0
71840,90287,6890,0
71841,90150,6874,0
71842,90150,6877,0
71843,90150,6878,0
71844,90151,6875,0
71845,90151,6877,0
71846,90151,6878,0
71847,90152,6876,0
71848,90152,6877,0
71849,90152,6878,0
71850,90164,6879,0
71851,90164,6882,0
71852,90164,6883,0
71853,90164,6878,0
71854,90165,6880,0
71855,90165,6882,0
71856,90165,6883,0
71857,90165,6878,0
71858,90166,6881,0
71859,90166,6882,0
71860,90166,6883,0
71861,90166,6878,0
71876,90284,6884,0
71877,90284,6885,0
71878,90284,6891,0
71879,90284,6878,0
71884,90285,6886,0
71885,90285,6887,0
71886,90285,6891,0
71887,90285,6878,0
71892,90286,6888,0
71893,90286,6889,0
71894,90286,6891,0
71895,90286,6878,0
71900,96915,7615,0
71901,96915,7616,0
71902,96915,6891,0
71903,96915,6878,0
71909,96916,7617,0
71910,96916,7619,0
71911,96916,7620,0
