id,course,restaurant,sku,name,ingredients,price,order,quantity,hascustomisation,ciheader,minci,maxci,freeci,displayorderci,hassidedish,sidedishheader,minsd,maxsd,freesd,displayordersd,hasdrinks,drinksheader,mindrink,maxdrink,freedrink,displayorderdrink,hasextras,extraheader,minextras,maxextras,freeextra,displayorderextras,issidedish,showsdinmenu,isdrink,hasbread,breadheader,displayorderbread,hasdressing,dressingheader,mindressing,maxdressing,freedressing,displayorderdressing,hassauce,sauceheader,minsauce,maxsauce,freesauce,displayordersauce,hascookmethod,cmheader,mincm,maxcm,freecm,displayordercm,iscombo,usesteps,mincombo,maxcombo,displayordercombo,menutype,image,lang,showinmenu,showpizzaicons,checkoutitems,upsell
120187,15428,1060,,Big Daddy Biscuit Avoine (33 g),,3.29,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120188,15428,1060,,Big Daddy Biscuit Avoine-Raisins (29 g) HIDE,,2.85,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,N,N,Y,n
120189,15428,1060,,Big Daddy Biscuit Double Chocolat (21 g),,3.29,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120190,15428,1060,,Big Daddy Biscuits Morceaux de Chocolat (30 g),,3.29,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120191,15428,1060,,Hostess Cupcakes Chocolat (80 g) HIDE,,2.85,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,N,N,Y,n
120192,15428,1060,,Hostess Twinkies (113 g) HIDE,,2.85,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,N,N,Y,n
120193,15428,1060,,Vachon Brownies (107g) HIDE,,2.85,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,N,N,Y,n
120194,15428,1060,,Vachon Granny's (86 g) HIDE,,2.85,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,N,N,Y,n
120195,15428,1060,,Vachon Jos Louis (80 g) HIDE,,2.85,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,N,N,Y,n
120196,15428,1060,,Vachon May West (88 g),,3.29,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120197,15428,1060,,Martel Pepperoni et Fromage Extreme Fort (80 g),,8.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120198,15428,1060,,Martel Pepperoni et Fromage Doux Originale (80 g),,8.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120199,15428,1060,,Chorizo Saucisse fumée Piquant (75 g),Le prix mentionne pour un seul batonnet.,5.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120200,15428,1060,,Chubber Saucisse Fumée Doux (75 g),,5.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120201,15428,1060,,Pringles Sel et Vinaigre (165 g),,5.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120202,15428,1060,,Jack Links Saucisson Piquante 6 batonnets (150 g),,9.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120203,15428,1060,,Jack Links Saucisson Originale 6 batonnets (150 g),,9.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120204,15428,1060,,Hygrade Saucisse fumée Pepperoni (25 g),,2.59,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120205,15428,1060,,Kirkland Algues Grilles Biologiques (17 g),,4.29,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120206,15428,1060,,Old El Paso Tacos Pour 2 (94 g),L'ensemble contient 6 Coquilles a Tacos et Melange d'assaisonnements pour tacos.,8.59,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120207,15428,1060,,Mega Snack Brioche au miel Glacee (142 g),,3.59,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120208,15428,1060,,Mega Snack Carre a la Guimauve (85 g) HIDE,,3.40,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,N,N,Y,n
120209,15428,1060,,Krispy Kernels Arachides rôties au Miel (275 g),,6.29,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120210,15428,1060,,Krispy Kernels Arachides (275 g),,6.29,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120211,15428,1060,,Krispy Kernels Arachides Sallees (275 g),,6.29,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120212,15429,1060,,Comet Avec Javellisant (400 g),,3.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120213,15429,1060,,Cashmere Papier Hygiénique 2 Epaisseur x 4 Rouleaux (1 ct),,5.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120214,15429,1060,,Hercules Sacs a Ordures,"Dix sacs Noire pour l'extérieur 26"" x 32.5'.",4.69,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120215,15429,1060,,Hercules Sacs Compostables pour dechets organiques,16. 5 cm x 16.5 cm. 20 sacs s'ajuste aux contenants de 7.5 L.,11.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120216,15429,1060,,La Parisienne Eau de Javel (1.27 ml),,4.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120217,15429,1060,,Papier d'Aluminium sans nom (50'),,5.39,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120218,15429,1060,,Pines-Sol Nettoyant Multi-surface (828 ml),,6.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120219,15429,1060,,Royal 100 Mouchoirs 2 Ply (1 c),,3.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120220,15429,1060,,SOS Tampons d'Acier (10 p),,5.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120221,15429,1060,,Sparkle Nettoyant a Verre (946 ml) HIDE,,5.40,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,N,N,Y,n
120222,15429,1060,,Swan Papier Hygiénique 1000 Feuilles 1 Epaisseur ( 1 ct),,2.79,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120223,15429,1060,,Vim Lingettes Disinfectant 75 Wipes (1 ct) HIDE,,3.80,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,N,N,Y,n
120224,15429,1060,,WD-40 (178 g),,9.49,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120225,15429,1060,,Sunlight Liquide a Vaisselle (800 ml) HIDE,,6.65,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,N,N,Y,n
120226,15429,1060,,Palmolive Liquide a Vaisselle (739 ml),,7.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120227,15430,1060,,Victoria Cartes a joue (1 ct) HIDE,,4.75,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,N,N,Y,n
120228,15430,1060,,GiGi's Sac Suprisse pour fille 3 à 100,,8.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120229,15430,1060,,GiGi's Sac Suprisse pour Garcon 3 à 100,,8.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120230,15431,1060,,Martel Sous-Marin Trio De Viandes (230 g),"Pain, Jambon Cuit, Simili Poulet, Salami, Preparation de style fromage fondu.",8.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120231,15431,1060,,Martel Pizza Sous-Marin (225 g),"Pain, Pepperoni, Preparation de Style fromage fondu, Sauce a pizza, Peut contenir sesame.",8.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120232,15431,1060,,Martel Sandwich Jambon Garni (170 g),"Pain, Jambon Cuit, Prepartion de soya, Mayonaise, Epices, Motard, Sesame.",7.29,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120233,15431,1060,,Martel Sous-Marin Club Dinde et Bacon (200 g),"Pain, Roti de dinde, Mayonnaise, Bacon. Contient: Ble Oeuf, Moutarde, Peut se dame, soya, Lait",8.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120234,15431,1060,,Martel Sandwich Poulet (160 g),"Pain blanc enrichi, Poulet, Sauce style mayonnaise légère, epices. Ble soya, peu Sesame.",7.59,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120235,15431,1060,,Martel Sous-Marin a l'italienne (220 g) HIDE,"Pain, Pepperoni, Saucisson mortadelle, Saucisson cuit capicolle. Peut contenir sesame.",8.55,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,N,N,Y,n
120236,15431,1060,,Martel Pita Aux trois Viandes (270 g),"Pain Pita, Pain de jambon cuit, Simili poulet, Salami, Vinaigrette Italienne. Contient: Ble, lait, soya.",8.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120237,15432,1060,,"Delissio Pizza Pepperoni, Bacon, Champignons (520 g) HIDE",Croute mince et croustillante. Garder congele.,13.30,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,N,N,Y,n
120238,15432,1060,,Delissio Pizza Pepperoni (475 g) HIDE,Croute mince et croustillante. Garder congele.,13.30,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,N,N,Y,n
120239,15432,1060,,Pizza Pops Pepperoni 4 Collations (380 g),Garder congele.,6.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120240,15432,1060,,Stouffer's bistro Pepperoni sandwich (256 g) HIDE,"Du Pepperoni, de la sauce a pizza et du fromage fondu dans une croute feuilletee.",5.95,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,N,N,Y,n
120241,15432,1060,,Stouffer's Lasagne a la viande (286 g) HIDE,"Des pated fraichement préparée entre des couches de sauce tomate, de vrai fromage et de boeuf nourrissant.",5.95,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,N,N,Y,n
120242,15432,1060,,Michelina's Riz Frit au Poulet (255 g),"Riz, Morceaux de poulet cuits et assaisonnes et Legumes.",6.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120243,15432,1060,,Michelina's Spaghetti a la Bolognaise (255 g),Pates dans une sauce al viande a l'italienne. Gardez congeler.,6.99,0,,N,Ingrédients personnalisés,0,0,0,2,N,Plat d’accompagnement,1,1,0,5,N,Boissons,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Choix de pain,1,N,Vinaigrette,1,1,0,3,N,Sauces,1,1,0,4,N,Méthode de cuisson,0,1,0,8,N,Y,0,0,8,,,fr,Y,N,N,n
120244,15433,1062,,Donation,"Thank you for supporting Bruyère. Through the people it serves, the specialized care it provides and the research it conducts, Bruyère is unique amongst major healthcare organizations in our region. Bruyère is enhancing lives by delivering exceptional care in addition to transforming care through strengths in research, education, collaboration and innovation. Learn more at bruyere.org
Join us by making a Donation of $1 or more and help Bruyère Foundation to reach its purpose!","2.00,3.00,5.00",0,"2 Dollars,3 Dollars,5 Dollars",N,Custom Ingredients,0,0,0,2,N,Side Dish,1,1,0,5,N,Drinks,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Bread Selection,1,N,Dressing,1,1,0,3,N,Sauces,1,1,0,4,N,Cooking Method,0,1,0,8,N,Y,0,0,8,,,en,Y,N,N,n
120245,15438,1062,,Popcurds,Deep Fried Breaded St Albert Cheese Curds.,"10.40,20.25",0,"1/2 lb,1 lb",N,Custom Ingredients,0,0,0,2,N,Side Dish,1,1,0,5,N,Drinks,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Bread Selection,1,N,Dressing,1,1,0,3,N,Sauces,1,1,0,4,N,Cooking Method,0,1,0,8,N,Y,0,0,8,,,en,Y,N,N,n
120246,15438,1062,,Poppers (6pcs),With sour cream.,10.35,0,,N,Custom Ingredients,0,0,0,2,N,Side Dish,1,1,0,5,N,Drinks,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Bread Selection,1,N,Dressing,1,1,0,3,N,Sauces,1,1,0,4,N,Cooking Method,0,1,0,8,N,Y,0,0,8,,,en,Y,N,N,n
120247,15438,1062,,Cheese Sticks (8pcs),With marinara sauce.,11.95,0,,N,Custom Ingredients,0,0,0,2,N,Side Dish,1,1,0,5,N,Drinks,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Bread Selection,1,N,Dressing,1,1,0,3,N,Sauces,1,1,0,4,N,Cooking Method,0,1,0,8,N,Y,0,0,8,,,en,Y,N,N,n
120248,15438,1062,,Zucchini Sticks (1 lb),With sour cream.,14.05,0,,N,Custom Ingredients,0,0,0,2,N,Side Dish,1,1,0,5,N,Drinks,1,1,0,6,N,Extras,1,1,0,7,N,N,N,N,Bread Selection,1,N,Dressing,1,1,0,3,N,Sauces,1,1,0,4,N,Cooking Method,0,1,0,8,N,Y,0,0,8,,,en,Y,N,N,n
