ingredient_group_id,ingredient_id,base_price,price_by_size,is_included,display_order
2065,9400,0.0,,true,3
2065,9401,0.0,,true,4
2065,9402,0.0,,true,5
2065,9403,0.0,,true,6
2065,9404,0.0,,true,7
2065,9405,0.0,,true,8
2065,9406,0.0,,true,9
2066,9164,,"{""S"": 0.75, ""M"": 1.25, ""L"": 1.75, ""XL"": 2.25}",false,0
2066,9165,,"{""S"": 0.75, ""M"": 1.25, ""L"": 1.75, ""XL"": 2.25}",false,1
2066,9169,,"{""S"": 0.75, ""M"": 1.25, ""L"": 1.75, ""XL"": 2.25}",false,2
2066,9175,,"{""S"": 0.75, ""M"": 1.25, ""L"": 1.75, ""XL"": 2.25}",false,3
2066,9177,,"{""S"": 0.75, ""M"": 1.25, ""L"": 1.75, ""XL"": 2.25}",false,4
2066,9183,,"{""S"": 1.5, ""M"": 2.5, ""L"": 3.5, ""XL"": 4.95}",false,5
2066,9184,,"{""S"": 1.5, ""M"": 2.5, ""L"": 3.5, ""XL"": 4.95}",false,6
2067,9160,,"{""S"": 0.75, ""M"": 1.25, ""L"": 1.75, ""XL"": 2.25}",false,0
2067,9161,,"{""S"": 0.75, ""M"": 1.25, ""L"": 1.75, ""XL"": 2.25}",false,1
2067,9162,,"{""S"": 0.75, ""M"": 1.25, ""L"": 1.75, ""XL"": 2.25}",false,2
2067,9163,,"{""S"": 0.75, ""M"": 1.25, ""L"": 1.75, ""XL"": 2.25}",false,3
2067,9166,,"{""S"": 0.75, ""M"": 1.25, ""L"": 1.75, ""XL"": 2.25}",false,4
2067,9167,,"{""S"": 0.75, ""M"": 1.25, ""L"": 1.75, ""XL"": 2.25}",false,5
2067,9168,,"{""S"": 0.75, ""M"": 1.25, ""L"": 1.75, ""XL"": 2.25}",false,6
2067,9170,,"{""S"": 0.75, ""M"": 1.25, ""L"": 1.75, ""XL"": 2.25}",false,7
2067,9171,,"{""S"": 0.75, ""M"": 1.25, ""L"": 1.75, ""XL"": 2.25}",false,8
2067,9172,,"{""S"": 0.75, ""M"": 1.25, ""L"": 1.75, ""XL"": 2.25}",false,9
2067,9173,,"{""S"": 0.75, ""M"": 1.25, ""L"": 1.75, ""XL"": 2.25}",false,10
2067,9174,,"{""S"": 0.75, ""M"": 1.25, ""L"": 1.75, ""XL"": 2.25}",false,11
2067,9176,,"{""S"": 0.75, ""M"": 1.25, ""L"": 1.75, ""XL"": 2.25}",false,12
2067,9178,,"{""S"": 0.75, ""M"": 1.25, ""L"": 1.75, ""XL"": 2.25}",false,13
2067,9179,,"{""S"": 0.75, ""M"": 1.25, ""L"": 1.75, ""XL"": 2.25}",false,14
2067,9180,,"{""S"": 0.75, ""M"": 1.25, ""L"": 1.75, ""XL"": 2.25}",false,15
2067,9181,,"{""S"": 0.75, ""M"": 1.25, ""L"": 1.75, ""XL"": 2.25}",false,16
2067,9182,,"{""S"": 0.75, ""M"": 1.25, ""L"": 1.75, ""XL"": 2.25}",false,17
2068,9407,1.25,,false,0
2068,9408,1.25,,false,1
2068,9409,0.0,,true,2
2069,9410,0.5,,false,0
2070,9411,0.0,,true,0
2070,9412,0.0,,true,1
2070,9413,0.0,,true,2
2070,9414,0.0,,true,3
2070,9415,0.0,,true,4
2070,9416,0.0,,true,5
2070,9417,0.0,,true,6
2070,9418,0.0,,true,7
2071,9411,0.0,,true,0
2071,9412,0.0,,true,1
2071,9413,0.0,,true,2
2071,9414,0.0,,true,3
2071,9415,0.0,,true,4
2071,9416,0.0,,true,5
2071,9417,0.0,,true,6
2071,9418,0.0,,true,7
2071,9419,0.0,,true,8
2072,9407,1.25,,false,0
2072,9408,1.25,,false,1
2072,9409,0.0,,true,2
2072,9155,2.0,,false,3
2073,9420,0.5,,false,0
2073,9421,0.5,,false,1
2073,9422,0.5,,false,2
2073,9423,0.5,,false,3
2074,9316,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,0
2074,9317,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,1
2074,9318,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,2
2074,9319,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,3
2074,9321,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,4
2074,9323,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,5
2074,9324,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,6
2074,9325,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,7
2074,9326,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,8
2074,9327,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,9
2074,9328,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,10
2074,9329,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,11
2074,9330,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,12
2074,9331,,"{""S"": 1.5, ""M"": 2.75, ""L"": 3.75}",false,13
2074,39072,,"{""S"": 1.5, ""M"": 2.75, ""L"": 3.75}",false,14
2074,9322,,"{""S"": 1.5, ""M"": 2.75, ""L"": 3.75}",false,15
2074,9320,,"{""S"": 1.5, ""M"": 2.75, ""L"": 3.75}",false,16
2075,9316,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,0
2075,9317,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,1
2075,9318,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,2
2075,9319,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,3
2075,9321,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,4
2075,9323,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,5
2075,9324,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,6
2075,9325,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,7
2075,9326,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,8
2075,9327,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,9
2075,9328,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,10
2075,9329,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,11
2075,9330,,"{""S"": 1.25, ""M"": 2.5, ""L"": 2.95}",false,12
2076,9331,,"{""S"": 1.5, ""M"": 2.75, ""L"": 3.75}",false,0
2076,39072,,"{""S"": 1.5, ""M"": 2.75, ""L"": 3.75}",false,1
2076,9322,,"{""S"": 1.5, ""M"": 2.75, ""L"": 3.75}",false,2
2076,9320,,"{""S"": 1.5, ""M"": 2.75, ""L"": 3.75}",false,3
2077,9234,0.0,,true,0
2077,9235,0.0,,true,1
2077,9424,0.0,,true,2
2077,9425,0.0,,true,3
2077,9426,0.0,,true,4
2078,9427,1.0,,false,0
2078,9428,1.0,,false,1
2079,37727,4.99,,false,0
2079,37728,3.99,,false,1
2080,9435,0.0,,true,0
2080,9436,0.0,,true,1
2080,9437,0.0,,true,2
2080,9438,0.0,,true,3
2080,9439,0.0,,true,4
2080,9440,0.0,,true,5
2080,9441,0.0,,true,6
2080,9442,0.0,,true,7
2081,31654,,"{""S"": 2.0, ""M"": 2.5, ""L"": 3.5, ""XL"": 4.5}",false,0
2081,9227,,"{""S"": 2.0, ""M"": 2.5, ""L"": 3.5, ""XL"": 4.5}",false,1
2081,9228,,"{""S"": 2.0, ""M"": 2.5, ""L"": 3.5, ""XL"": 4.5}",false,2
2081,9229,,"{""S"": 2.0, ""M"": 2.5, ""L"": 3.5, ""XL"": 4.5}",false,3
2081,9230,,"{""S"": 2.0, ""M"": 2.5, ""L"": 3.5, ""XL"": 4.5}",false,4
2081,9231,,"{""S"": 2.0, ""M"": 2.5, ""L"": 3.5, ""XL"": 4.5}",false,5
2081,9232,,"{""S"": 2.0, ""M"": 2.5, ""L"": 3.5, ""XL"": 4.5}",false,6
2081,9233,,"{""S"": 2.0, ""M"": 2.5, ""L"": 3.5, ""XL"": 4.5}",false,7
2081,9234,,"{""S"": 2.0, ""M"": 2.5, ""L"": 3.5, ""XL"": 4.5}",false,8
2081,9235,,"{""S"": 2.0, ""M"": 2.5, ""L"": 3.5, ""XL"": 4.5}",false,9
2081,9236,,"{""S"": 2.0, ""M"": 2.5, ""L"": 3.5, ""XL"": 4.5}",false,10
2081,9237,,"{""S"": 2.0, ""M"": 2.5, ""L"": 3.5, ""XL"": 4.5}",false,11
2081,9238,,"{""S"": 2.0, ""M"": 2.5, ""L"": 3.5, ""XL"": 4.5}",false,12
2081,9239,,"{""S"": 2.0, ""M"": 2.5, ""L"": 3.5, ""XL"": 4.5}",false,13
2082,9240,,"{""S"": 2.0, ""M"": 2.5, ""L"": 3.5, ""XL"": 4.5}",false,0
2082,9241,,"{""S"": 2.5, ""M"": 3.0, ""L"": 4.5, ""XL"": 5.0}",false,1
2082,9242,,"{""S"": 2.5, ""M"": 3.0, ""L"": 4.5, ""XL"": 5.0}",false,2
2083,9243,0.0,,true,0
2083,9244,0.0,,true,1
2083,9245,0.0,,true,2
2085,9143,0.75,,false,0
2085,9146,0.75,,false,1
2085,9446,0.75,,false,2
2085,9447,0.75,,false,3
2085,9448,1.25,,false,4
2089,9487,0.0,,true,0
2089,9489,0.0,,true,1
2089,9490,0.0,,true,2
2089,9491,0.0,,true,3
2090,9492,0.95,,false,0
2091,9488,7.75,,false,0
2091,6999,4.0,,false,1
2091,7000,4.0,,false,2
2091,7001,6.0,,false,3
2091,7002,5.75,,false,4
2091,7003,4.25,,false,5
2092,9488,6.75,,false,0
2092,9505,4.0,,false,1
2092,7000,4.0,,false,2
2092,7001,6.0,,false,3
2092,7002,4.75,,false,4
2092,7003,4.25,,false,5
2093,9499,0.0,,true,0
2093,9500,2.25,,false,1
2093,9501,3.0,,false,2
2093,9502,2.75,,false,3
2093,9503,4.75,,false,4
2093,9504,0.0,,true,5
2094,9499,0.0,,true,0
2094,9500,2.25,,false,1
2094,9501,3.0,,false,2
2094,9502,3.75,,false,3
2094,9503,5.75,,false,4
2094,7298,0.0,,true,5
2095,9506,0.0,,true,0
2095,9507,0.0,,true,1
2096,9507,0.0,,true,0
2096,9508,0.0,,true,1
2097,9510,2.99,,false,0
2098,3916,0.0,,true,0
2098,3917,0.0,,true,1
2098,3978,0.5,,false,2
2099,9540,0.0,,true,0
2099,9541,0.0,,true,1
2099,9542,0.0,,true,2
2100,9543,0.0,,true,0
2101,9544,0.0,,true,0
2101,9545,0.0,,true,1
2101,9546,0.0,,true,2
2102,9547,0.0,,true,0
2102,9548,0.0,,true,1
2102,9549,0.0,,true,2
2103,9550,0.0,,true,0
2103,9551,0.0,,true,1
2104,9552,0.0,,true,0
2104,9553,0.0,,true,1
2104,9554,0.0,,true,2
2105,9547,0.0,,true,0
2105,9548,0.0,,true,1
2106,9555,0.0,,true,0
2106,9556,0.0,,true,1
2107,9557,0.0,,true,0
2107,9558,0.0,,true,1
2107,9559,0.0,,true,2
2107,9560,0.0,,true,3
2107,9561,0.0,,true,4
2108,9562,1.0,,false,0
2108,35465,3.0,,false,1
2108,35466,1.0,,false,2
2109,9564,0.0,,true,0
2109,9565,0.0,,true,1
2110,9566,1.95,,false,0
2110,6795,2.45,,false,1
2111,9567,0.0,,true,0
2111,9568,0.0,,true,1
2112,9570,2.0,,false,0
2112,9571,2.0,,false,1
2113,9573,5.95,,false,0
2114,9307,0.0,,true,0
2114,9308,0.0,,true,1
2114,9309,0.0,,true,2
2115,9367,0.0,,true,0
2115,9368,0.0,,true,1
2116,9578,0.0,,true,0
2116,30865,0.0,,true,1
2116,30866,0.0,,true,2
2116,30867,0.0,,true,3
2116,30868,0.0,,true,4
2117,30855,,"{""S"": 1.7, ""M"": 2.7, ""L"": 3.45, ""XL"": 4.2}",false,0
2117,30874,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,1
2117,30973,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,2
2117,9297,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,3
2117,9299,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,4
2117,9298,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,5
2117,9286,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,6
2117,9287,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,7
2117,9288,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,8
2117,9289,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,9
2117,9290,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,10
2117,9292,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,11
2117,9293,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,12
2117,9291,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,13
2117,30876,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,14
2117,30875,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,15
2117,30970,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,16
2117,9294,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,17
2117,30971,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,18
2117,30972,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,19
2117,9300,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,20
2117,9301,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,21
2117,9302,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,22
2117,9303,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,23
2117,9304,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,24
2117,30877,,"{""S"": 2.0, ""M"": 3.0, ""L"": 3.5, ""XL"": 4.0}",false,25
2117,37181,0.0,,true,26
2118,9297,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,0
2118,9299,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,1
2118,30874,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,2
2118,9298,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,3
2118,9286,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,4
2118,9287,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,5
2118,9288,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,6
2118,9289,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,7
2118,9290,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,8
2118,9292,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,9
2118,9293,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,10
2118,9291,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,11
2118,30876,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,12
2118,30875,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,13
2118,30970,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,14
2118,9294,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,15
2118,30971,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,16
2118,30972,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,17
2118,9300,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,18
2118,9301,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,19
2118,9302,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,20
2118,9303,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,21
2118,9304,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,22
2118,30973,,"{""S"": 1.25, ""M"": 2.0, ""L"": 2.5, ""XL"": 3.0}",false,23
2119,30855,,"{""S"": 1.7, ""M"": 2.7, ""L"": 3.45, ""XL"": 4.2}",false,0
2119,30877,,"{""S"": 2.0, ""M"": 3.0, ""L"": 3.5, ""XL"": 4.0}",false,1
2119,37181,0.0,,true,2
2120,9585,0.0,,true,0
2120,9586,0.0,,true,1
2120,9587,0.0,,true,2
2120,9588,0.0,,true,3
2120,9589,0.0,,true,4
2120,9590,0.0,,true,5
2120,9591,0.0,,true,6
2120,9592,0.0,,true,7
2121,9585,0.0,,true,0
2121,9586,0.0,,true,1
2121,9587,0.0,,true,2
2122,9548,0.0,,true,0
2122,9549,0.0,,true,1
2122,9596,0.0,,true,2
2123,9597,0.0,,true,0
2123,9598,0.0,,true,1
2123,9599,0.0,,true,2
2123,9600,0.0,,true,3
2123,9601,0.0,,true,4
2123,9602,0.0,,true,5
2123,9603,0.0,,true,6
2123,9604,0.0,,true,7
2123,9605,0.0,,true,8
2124,9606,0.0,,true,0
2124,9607,0.0,,true,1
2125,9472,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,0
2125,9473,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,1
2125,9474,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,2
2125,9475,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,3
2125,9476,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,4
2125,9477,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,5
2125,9478,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,6
2125,9479,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,7
2125,9480,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,8
2125,9481,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,9
2125,9482,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,10
2125,9464,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,11
2125,9465,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,12
2125,9466,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,13
2125,9467,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,14
2125,9468,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,15
2125,9469,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,16
2125,9470,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,17
2125,9471,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,18
2125,9483,,"{""S"": 2.95, ""M"": 3.5, ""L"": 4.5}",false,19
2125,9484,,"{""S"": 2.95, ""M"": 3.5, ""L"": 4.5}",false,20
2126,9472,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,0
2126,9473,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,1
2126,9474,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,2
2126,9475,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,3
2126,9476,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,4
2126,9477,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,5
2126,9478,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,6
2126,9479,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,7
2126,9480,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,8
2126,9481,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,9
2126,9482,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,10
2126,9464,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,11
2126,9465,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,12
2126,9466,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,13
2126,9467,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,14
2126,9468,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,15
2126,9469,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,16
2126,9470,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,17
2126,9471,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0}",false,18
2127,9483,,"{""S"": 2.95, ""M"": 3.5, ""L"": 4.5}",false,0
2127,9484,,"{""S"": 2.95, ""M"": 3.5, ""L"": 4.5}",false,1
2128,9608,2.0,,false,0
2128,9609,2.0,,false,1
2128,9610,2.0,,false,2
2129,9611,0.0,,true,0
2129,9612,0.0,,true,1
2129,9613,0.0,,true,2
2129,9614,0.0,,true,3
2129,9615,0.0,,true,4
2129,9616,0.0,,true,5
2129,9617,0.0,,true,6
2129,9618,0.0,,true,7
2129,9619,0.0,,true,8
2129,9620,0.0,,true,9
2129,9621,0.0,,true,10
2130,9472,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,0
2130,9473,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,1
2130,9474,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,2
2130,9475,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,3
2130,9476,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,4
2130,9477,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,5
2130,9478,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,6
2130,9479,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,7
2130,9480,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,8
2130,9481,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,9
2130,9482,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,10
2130,9464,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,11
2130,9465,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,12
2130,9466,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,13
2130,9467,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,14
2130,9468,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,15
2130,9469,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,16
2130,9470,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,17
2130,9471,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,18
2130,9483,,"{""S"": 2.95, ""M"": 3.5, ""L"": 4.5, ""XL"": 5.5}",false,19
2130,9484,,"{""S"": 2.95, ""M"": 3.5, ""L"": 4.5, ""XL"": 5.5}",false,20
2131,9472,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,0
2131,9473,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,1
2131,9474,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,2
2131,9475,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,3
2131,9476,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,4
2131,9477,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,5
2131,9478,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,6
2131,9479,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,7
2131,9480,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,8
2131,9481,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,9
2131,9482,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,10
2131,9464,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,11
2131,9465,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,12
2131,9466,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,13
2131,9467,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,14
2131,9468,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,15
2131,9469,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,16
2131,9470,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,17
2131,9471,,"{""S"": 1.75, ""M"": 2.0, ""L"": 2.0, ""XL"": 3.0}",false,18
2132,9483,,"{""S"": 2.95, ""M"": 3.5, ""L"": 4.5, ""XL"": 5.5}",false,0
2132,9484,,"{""S"": 2.95, ""M"": 3.5, ""L"": 4.5, ""XL"": 5.5}",false,1
2133,9622,0.0,,true,0
2133,9623,0.0,,true,1
2134,9624,0.0,,true,0
2134,9625,0.0,,true,1
2134,9626,0.0,,true,2
2134,9627,0.0,,true,3
2135,9628,1.0,,false,0
2135,9629,1.0,,false,1
2136,9630,3.0,,false,0
2137,9632,4.69,,false,0
2138,9633,0.0,,true,0
2138,9634,0.0,,true,1
2140,9585,0.0,,true,0
2140,9586,0.0,,true,1
2141,9637,0.99,,false,0
2142,9632,4.69,,false,0
2142,9638,0.99,,false,1
2143,9633,0.0,,true,0
2143,9634,0.0,,true,1
2143,9642,0.0,,true,2
2144,9643,0.99,,false,0
2146,9643,0.99,,false,0
2146,9645,4.25,,false,1
2147,9646,0.0,,true,0
2147,9647,0.0,,true,1
2148,9648,0.0,,true,0
2148,9649,0.0,,true,1
2149,9654,0.0,,true,0
2149,9150,0.0,,true,1
2153,9674,0.0,,true,0
2153,9675,0.0,,true,1
2153,9676,0.0,,true,2
2153,9677,0.0,,true,3
2153,9678,0.0,,true,4
2153,9679,0.0,,true,5
2153,9680,0.0,,true,6
2153,9681,0.0,,true,7
2153,9682,0.0,,true,8
