id,course,restaurant,sku,name
76912,7377,553,,2 Large Shawarma and 2 Cans of Pop
76918,10423,527,,Petite Pizza 2 Garnitures et 1 Sous Marin HIDE
76919,10423,527,,Petite Pizza Toute Garnie et 1 Sous Marin HIDE
76920,10423,527,,Moyenne Pizza 2 Garnitures et 1 Sous Marin HIDE
76921,10423,527,,Moyenne Pizza Toute Garnie et 1 Sous Marin HIDE
76922,10423,527,,Grande Pizza 2 Garnitures et 1 Sous Marin HIDE
76923,10423,527,,Grande Pizza Toute Garnie et 1 Sous Marin HIDE
76924,10423,527,,X-Grande Pizza 2 Garnitures et 1 Sous Marin HIDE
76925,10423,527,,X-Grande Pizza Toute Garnie et 1 Sous Marin HIDE
76947,10392,769,,Ultimate Basket
76949,10393,769,,Canadian
76950,10393,769,,Breakfast
76951,10393,769,,Mediterranean
76952,10393,769,,King Burger
76953,10393,769,,Veggie Delight
76954,10393,769,,Original
76955,10393,769,,Sweet & Spicy
76956,10393,769,,The Big Bison
76957,10393,769,,Salmon Supreme
76958,10393,769,,The Smokey RedBlack
76959,10394,769,,Meltdown
76960,10394,769,,Mushroom Madness
76961,10395,769,,Build Your Own Burger
77119,9621,717,,25th Anniversary Medium
77120,9621,717,,25th Anniversary Large
77121,9621,717,,XL-Special
77122,9621,717,,Fan Favourite Medium
77123,9621,717,,Fan Favourite Large
77124,9621,717,,Fan Favourite X-Large
77127,9621,717,,Chicken Feast Small
77128,9621,717,,Chicken Feast Large
77134,9630,717,,Potato
77135,9630,717,,Poutine EH
77136,9630,717,,Bacon Cheese Burger
77137,10422,717,,Chicken Club
77138,10422,717,,Chicken Bacon Ranch
77151,9692,724,,Season Special WOW
77168,939,109,,Special Shawarma
77169,939,109,,Large Pizza 3 Toppings and 2 Drinks
77264,10443,776,,Two Shawarma Trios
77265,10444,776,,Twins 1 Topping
77266,10444,776,,Twins 2 Toppings
77267,10444,776,,Twins 3 Toppings
77268,10443,776,,Large Pizza 3 Toppings
77272,10445,776,,Two Shawarma Platters
77273,10445,776,,Pasta Pair
77274,10445,776,,Pizza and Wings Combo
77582,10480,783,,Pepperoni
77583,10480,783,,Margherita
77584,10480,783,,Veggie Pizza
77585,10480,783,,Canadian Pizza
77586,10480,783,,Italian Pizza
77587,10480,783,,Hawaiian
77588,10480,783,,Chicken Parmesan
77589,10480,783,,Meat Lovers
77590,10480,783,,Shrimp Alfredo
77591,10480,783,,Chicken Alfredo
77592,10480,783,,The Works
77593,10480,783,,Rio Ranch
77594,10480,783,,Mediterranean
77595,10480,783,,Buffalo Chicken
77596,10480,783,,Primavera
77597,10480,783,,Chicken Bruschetta
77598,10480,783,,Roma Spinach
77599,10480,783,,Chicken Diabolo
77600,10481,783,,FY's Special Deluxe
77601,10481,783,,FY's Super
77602,10481,783,,The Big Works
77603,10481,783,,Lasagna Pizza
77604,10482,783,,Basic
77730,10494,184,,1 Petite avec Poutine et 1 Canette Pepsi
77731,10494,184,,1 Moyenne avec Grande Poutines et 2 Canettes Pepsi
77732,10494,184,,1 Grande avec Grande Poutines et 3 Canettes Pepsi
77779,10501,778,,Dinner for 2 with 2 Main Dishes
77780,10501,778,,Dinner for 2 with 6 Tacos
77781,10501,778,,Dinner for 4 with 4 Main Dishes
77782,10501,778,,Dinner for 4 with 12 Tacos
77840,10508,131,,Combo 4 HIDE
77898,1520,157,,One Item Pizza
77916,1529,157,,Large Pizza Special
77917,1529,157,,2 Large Beef Donair
77918,1529,157,,2 Large Chicken Shawarma
78259,2210,204,,The Perfect Combo Deal with PopCurds
78260,6583,512,,The Perfect Combo Deal with PopCurds
78261,4828,411,,The Perfect Combo Deal with PopCurds
78262,2280,210,,The Perfect Combo Deal with PopCurds
78263,1933,190,,The Perfect Combo Deal with PopCurds
78264,1547,161,,The Perfect Combo Deal with PopCurds
78265,2304,209,,The Perfect Combo Deal with PopCurds
78267,10560,782,,1 Ingrédient
78268,10560,782,,2 Ingrédients
78341,10570,782,,2 Moyennes Pizza
78342,10570,782,,2 Grandes Pizza
78343,10571,782,,Petite Pizza et Ailes
78344,10571,782,,Moyenne Pizza et Ailes
78345,10571,782,,Grande Pizza et Ailes
78378,1694,172,,The Perfect Combo Deal with PopCurds
78453,10583,780,,2 Moyennes Pizza avec Salade et Frite
78454,10583,780,,2 Grandes Pizza avec Salade et Frite
78455,10583,780,,2 Petites Pizza 3 Garnitures
78456,10583,780,,2 Moyenne Pizza 3 Garnitures
78457,10583,780,,2 Grandes Pizza 3 Garnitures
78458,10583,780,,2 XGrandes Pizza 3 Garnitures
78459,10583,780,,1 Petite Pizza avec Ailes
78460,10583,780,,1 Moyenne Pizza avec Ailes
78461,10583,780,,1 Grande Pizza avec Ailes
78462,10583,780,,1 XGrande Pizza avec Ailes
78655,10599,785,,One Topping HIDE
78656,10599,785,,Two Toppings HIDE
78708,10606,785,,Two Pizza 1 Topping
78709,10606,785,,Two Pizza 2 Toppings
78710,10606,785,,Two Pizza 3 Toppings
78711,10605,785,,Large Pizza Deal
78712,10605,785,,Medium Pizza Deal
78713,10605,785,,Donair Special HIDE
78714,10605,785,,2 Chicken Shawarma Special HIDE
78716,10607,788,,Burrito
78717,10607,788,,Vegetarian Burrito
78718,10608,788,,Quesadilla
78719,10608,788,,Vegetarian Quesadilla
78720,10609,788,,Nachos
78721,10609,788,,Vegetarian Nachos
78722,10610,788,,1 Taco
78723,10610,788,,2 Tacos
78724,10610,788,,3 Tacos
78725,10610,788,,1 Vegetarian Taco
78726,10610,788,,2 Vegetarian Tacos
78727,10610,788,,3 Vegetarian Tacos
78730,10612,788,,Vegetarian Salad Bowl
78745,10607,788,,Burrito Platter
78746,10610,788,,1 Fish Taco
78747,10610,788,,2 Fish Taco 
78748,10610,788,,3 Fish Tacos
78775,10620,207,,Small Perfect Combo Deal with PopCurds
78776,10620,207,,Medium Perfect Combo Deal with PopCurds
78777,10620,207,,Large Perfect Combo Deal with PopCurds
78782,2223,207,,Pizza Wings and Pepsi
78906,10637,789,,One Topping HIDE
78907,10637,789,,Two Toppings HIDE
78944,10641,789,,2 Pizza Deal 1 Topping
78945,10641,789,,2 Pizza Deal 2 Toppings
78946,10641,789,,2 Pizza Deal 3 Toppings
78947,10642,789,,Large Pizza Deal
78948,10642,789,,Medium Pizza Deal
78949,10642,789,,The Perfect Combo Deal with PopCurds
78952,10642,789,,Shawarma Special HIDED
78955,8123,633,,5 Toppings
78959,3776,328,,The Perfect Combo Deal with PopCurds
79000,5384,439,,Tempura Vegetables
79087,10655,787,,Cheese HIDE
79088,10655,787,,Pepperoni HIDE
79089,10655,787,,Canadian HIDE
79090,10655,787,,Vegetarian HIDE
79091,10655,787,,Hawaiian HIDE
79092,10655,787,,Mexican HIDE
79093,10655,787,,Italian HIDE
79094,10655,787,,Formagio HIDE
79095,10655,787,,Greco HIDE
79096,10655,787,,Mediterranean HIDE
79097,10655,787,,Genoa HIDE
79098,10655,787,,Pollo HIDE
79099,10655,787,,Colonel HIDE
79100,10655,787,,Gourmand HIDE
79101,10655,787,,Chicken BBQ HIDE
79102,10655,787,,Veggie Extreme HIDE
79103,10656,787,,Pizza Combo HIDE
79104,10656,787,,Family Meal HIDE
79105,10656,787,,Party Pack HIDE
79106,10656,787,,Wingstravaganza HIDE
79108,10656,787,,Two for Two Panini
79109,10656,787,,Two for Two Burgers
79266,10675,792,,Spécial 4 Pizzas Grande
79274,10675,792,,Spécial No1
79275,10675,792,,Spécial No2
79279,7290,567,,The Big Cheese
79280,7290,567,,Pizza Romano
79281,7290,567,,Mediterranean Chicken
79413,10693,790,,Pizza Une Garniture
79524,10704,791,,Plain Pizza
79525,10704,791,,1 Topping Pizza
79526,10704,791,,2 Toppings Pizza
79527,10704,791,,3 Toppings Pizza
79528,10704,791,,4 Toppings Pizza
79529,10704,791,,5 Toppings Pizza
79606,11203,791,,1 Large Pizza 3 Toppings 
79607,11205,791,,2 Large Pizzas
79608,10720,791,,Small Pizza with Wings
79609,10720,791,,Medium Pizza and Wings
79610,10720,791,,Large Pizza and Wings
79611,10720,791,,2 Large Pizzas and Wings HIDE
79632,2179,195,,2 Ingrédients
79634,7134,195,,2 Moyenne Pizzas Toute Garnie HIDE
79635,7134,195,,2 Moyenne Pizza 2 Ingrédients HIDE
79636,7134,195,,1 Moyenne Pizza avec Ailes
79637,7134,195,,2 Moyenne Pizzas
79638,7134,195,,2 Grande Pizzas
79639,7134,195,,1 Grande Pizza avec Ailes
79655,2170,195,,2 Ingredients Pizza
79658,7133,195,,2 Medium Pizza All Dressed HIDE
79659,7133,195,,2 Medium Pizza 2 Toppings HIDE
79660,7133,195,,1 Medium Pizza with Wings
79661,7133,195,,2 Medium Pizza
79662,7133,195,,2 Large Pizza
79663,7133,195,,1 Large Pizza with Wings
79692,10725,790,,2 Petites Pizza 3 Garnitures
79693,10725,790,,2 Moyennes Pizza 3 Garnitures
79694,10725,790,,2 Grandes Pizza 3 Garnitures
79695,10725,790,,2 X-Grandes Pizza 3 Garnitures HIDE
79698,10726,228,,2 Medium Pizza with 3 Toppings HIDE
79699,10726,228,,2 Large Pizza with 3 Toppings HIDE
79701,2594,228,,2 Moyenne Pizza 3 Garnitures HIDE
79702,2594,228,,2 Grandes Pizza 3 Garnitures HIDE
79743,9939,737,,One Small Pizza and 10 Wings
79744,9939,737,,Group Special
80048,10751,795,,1 Topping 
80049,10751,795,,2 Toppings
80050,10751,795,,3 Toppings
80051,10760,795,,2 Toppings
80052,10760,795,,4 Toppings
80053,10760,795,,6 Toppings
80054,10761,795,,Deal 1
80055,10761,795,,Deal 2
80056,10761,795,,Deal 3 - XTreme 3S
80069,10762,795,,2 Spaghetti with 2 Cans of Pop
80070,10762,795,,2 Lasagna with 2 Cans of Pop
80338,10805,732,,Moyenne Pizza et Poutine
80339,10805,732,,Grande Pizza et Poutine
80340,10805,732,,X-Grande Pizza et Poutine
80907,10878,807,,1 Topping Pizza
80908,10878,807,,2 Toppings Pizza
80929,10880,807,,1 Topping Pizza Deal
80930,10880,807,,2 Toppings Pizza Deal
80931,10880,807,,3 Toppings Pizza Deal
80942,10881,807,,Medium Pizza Deal with Wings & Pop
80943,10881,807,,Large Pizza Deal with Wings & Pop
81053,10901,808,,One Topping HIDE
81054,10901,808,,Two Toppings HIDE
81123,10911,808,,1 Topping 2 Pizza Deal
81124,10911,808,,2 Toppings 2 Pizza Deal
81125,10911,808,,3 Toppings 2 Pizza Deal
81126,10912,808,,Medium Pizza Deal
81127,10912,808,,Large Pizza Deal
81136,10912,808,,Donair Special HIDE
81147,10912,808,,Chicken Shawarma Special HIDE
81170,10918,808,,Large 3 Toppings Pizza HIDE
81751,11006,815,,One Topping
81752,11006,815,,Two Toppings
81956,11027,817,,1 Topping 
81957,11027,817,,2 Toppings
81959,11036,817,,2 Toppings
81960,11036,817,,4 Toppings
81961,11036,817,,6 Toppings
81962,11037,817,,Supreme Pizza Deal 1
81963,11037,817,,Supreme Pizza Deal 2
81964,11037,817,,Xtreme 3's HIDE
81977,11038,817,,2 Spaghetti with 2 Cans of Pop
81978,11038,817,,2 Lasagna with 2 Cans of Pop
82024,11049,816,,1 Topping Pizza
82025,11049,816,,2 Toppings Pizza
82026,11049,816,,3 Toppings Pizza
82028,11049,816,,4 Toppings Pizza HIDE
82029,11050,816,,Twins 2 Toppings
82030,11050,816,,Twins 4 Toppings
82031,11050,816,,Twins 6 Toppings
82045,11053,816,,Selfie Special
82046,11053,816,,Buddy Special
82047,11053,816,,Groupie Special
82355,9545,425,,Hungry People Deal
82402,10656,787,,Sub Special
82814,747,94,,Mama's Solid Meal Deal
82849,11153,821,,One Topping
82852,11153,821,,Two Toppings
82931,11164,821,,Family Deal Large Pizza
82932,11164,821,,Two Large Pizza Deal with Wings
82934,11164,821,,Large Pizza Deal
82937,9919,735,,Sultani Kabab
83134,10302,764,,1 Signature Burger with Small Poutine
83135,10302,764,,1 Signature Burger with 5 Chicken Wings
83136,10302,764,,2 Signature Burgers with Large Fries and 2 Pops
83137,10302,764,,2 Signature Burgers with Large Onion Rings and 2 Pops
83138,10302,764,,1 Signature Burger with 4 Mozzarella Sticks
83139,10302,764,,1 Signature Burger with 4 Jalapeno Slammers
83140,10302,764,,1 Signature Burger with 4 Chicken Bites and Pop
83141,10302,764,,4 Cheeseburgers 4oz
83828,11258,827,,1 Topping Pizza
83853,11260,827,,1 Topping
83854,11260,827,,2 Toppings
83855,11260,827,,3 Toppings
83860,11262,827,,Small Pizza Special
83861,11262,827,,Medium Pizza Special
83862,11262,827,,Large Pizza Special
83969,11282,826,,One Item
83970,11282,826,,Two Items
83971,11282,826,,Three Items
84077,11295,826,,1 Topping Pizzas HIDE
84078,11295,826,,2 Toppings Pizzas HIDE
84079,11295,826,,3 Toppings Pizzas HIDE
84080,11296,826,,Large Pizza & Wings HIDE
84081,11296,826,,Medium Pizza & Wings HIDE
84082,11296,826,,Small Pizza & Wings HIDE
84083,11297,826,,Large Pizza and Chef Salad HIDE
84084,11297,826,,Large Pizza and Caesar Salad HIDE
84085,11297,826,,Medium Pizza and Chef Salad HIDE
84086,11297,826,,Medium Pizza and Caesar Salad HIDE
84142,11310,832,,One Topping
84143,11310,832,,Two Toppings
84144,11311,832,,Twins 1 Topping
84145,11311,832,,Twins 2 Toppings
84146,11311,832,,Twins 3 Toppings
84200,11319,832,,Large Pizza Special
84201,11319,832,,Medium Pizza Special
84202,11319,832,,2 Large Pizza Special
84203,11319,832,,2 Medium Pizza Special
84322,11220,824,,The Perfect Combo Deal with PopCurds
84328,11328,527,,2 Petite Pizzas 2 Garnitures avec Ailes et Breuvage HIDE
84329,11328,527,,2 Petite Pizzas Toute Garnie avec Ailes et Breuvage HIDE
84330,11328,527,,2 Moyenne Pizzas 2 Garnitures avec Ailes et Breuvage HIDE
84331,11328,527,,2 Moyenne Pizzas Toute Garnie avec Ailes et Breuvage HIDE
84332,11328,527,,2 Larges Pizzas 2 Garnitures avec Ailes et Breuvage HIDE
84333,11328,527,,2 Larges Pizzas Toute Garnie avec Ailes et Breuvage HIDE
84334,11328,527,,2 X-Larges Pizzas 2 Garnitures avec Ailes et Breuvage HIDE
84335,11328,527,,2 X-Larges Pizzas Toute Garnie avec Ailes et Breuvage HIDE
84336,6967,527,,1 Moyenne Pizza Poutine HIDE
84380,5815,473,,6. Tandori Chicken Shawarma Pizza HIDE
84381,5815,473,,10. Pizza & Salad with Garlic Bread HIDE
84382,5815,473,,10. Pizza & Salad with Potato Wedges HIDE
84384,10656,787,,Medium Pizza with Wings and Drinks
84386,10656,787,,Large Pizza with Wings and Drinks
84387,10656,787,,Two Large Pizza with Wings and Drinks
84388,11333,787,,Twins Plain
84389,11333,787,,Twins 1 Topping
84390,11333,787,,Twins 2 Toppings
84391,11333,787,,Twins 3 Toppings
84392,11333,787,,Twins 4 Toppings
84393,11333,787,,Twins 5 Toppings
84456,11346,834,,Cheese Pizza
84457,11346,834,,Classic Pepperoni 
84458,11346,834,,Ultra Thin New York Pizza 
84459,11346,834,,1 for 1 Margarita
84460,11346,834,,Hawaiian
84461,11348,834,,Pesto Classic
84462,11346,834,,Supreme Hawaiian
84463,11348,834,,BBQ Chicken
84464,11348,834,,White Pizza
84465,11346,834,,Combination
84466,11346,834,,Canadian
84467,11346,834,,Four Seasons
84468,11346,834,,Vegetarian
84469,11348,834,,Steak House
84470,11348,834,,Supreme Gourmet
84471,11348,834,,Greek
84472,11348,834,,Tropical Pesto
84473,11346,834,,Mexican
84474,11346,834,,Meat Lovers
84475,11346,834,,Deluxe
84476,11346,834,,Veggie Lovers
84477,11339,834,,Small Pizza and Wings
84478,11339,834,,Medium Pizza and Wings
84479,11339,834,,Large pizza and Wings
84480,11339,834,,X-Large Pizza and Wings
84481,11337,834,,Triple Threat - Medium
84482,11337,834,,Sub-Tacular
84483,11337,834,,Singleton - Medium
84484,11337,834,,Singleton - Large
84485,11337,834,,Crowd Pleaser- Medium Pizza and Large Fries
84486,11337,834,,Crowd Pleaser- Large Pizza and Large Fries
84487,11337,834,,Great Canadian Classic
84488,11337,834,,Great Canadian Classic - Medium
84513,11337,834,,Triple Threat - Large
84514,11337,834,,30th Anniversary Medium
84515,11337,834,,30th Anniversary Large
84516,11337,834,,Fan Favourite Medium
84517,11337,834,,Fan Favourite Large
84518,11337,834,,Fan Favourite X-Large
84521,11337,834,,Chicken Feast Small
84522,11337,834,,Chicken Feast Large
84528,11346,834,,Potato
84529,11346,834,,Poutine EH
84530,11346,834,,Bacon Cheese Burger
84531,11348,834,,Chicken Club
84532,11348,834,,Chicken Bacon Ranch
84544,11337,834,,XL-Special
84580,9658,718,,Two Donairs Special
84589,11354,126,,Large Pizza with Wings and Pops and 1 piece of lemon meringue pie
84590,11354,126,,Two Spaghettis with Pops and Garlic Bread
84591,11354,126,,Two Lasagnas with Pops and Garlic Bread
84592,11355,838,,Pepperoni & Fromage
84593,11355,838,,Pepperoni & Bacon
84594,11355,838,,POB
84595,11355,838,,Garnie
84596,11355,838,,Hawaïenne
84597,11355,838,,Végétarienne
84598,11355,838,,Mexicaine
84599,11355,838,,Paco
84600,11355,838,,Poulet BBQ
84601,11355,838,,Grecque
84602,11355,838,,Marina Spéciale
84603,11355,838,,Carne
84604,11355,838,,Evo
84628,11360,838,,1 Petite Pizza et 1 Poutine
84629,11360,838,,1 Moyenne Pizza et 2 Petites Poutines
84630,11360,838,,1 Grande Pizza et 2 Poutines
84631,11361,838,,1 Petit Pizza et 10 Ailes
84632,11361,838,,1 Moyenne Pizza et 15 Ailes
84633,11361,838,,1 Grande Pizza et 20 Ailes
84634,11361,838,,Moyenne Pizza avec Frites Familiale
84635,11361,838,,Grande Pizza avec Frites Familiale
84636,11357,838,,Spéciale Combo
84659,11365,839,,Pepperoni & Fromage
84660,11365,839,,Pepperoni & Bacon
84661,11365,839,,POB
84662,11365,839,,Garnie
84663,11365,839,,Hawaïenne
84664,11365,839,,Végétarienne
84665,11365,839,,Mexicaine
84666,11365,839,,Paco
84667,11365,839,,Poulet BBQ
84668,11365,839,,Grecque
84669,11365,839,,Marina Spéciale
84670,11365,839,,Carne
84671,11365,839,,Evo
84695,11370,839,,1 Petite Pizza et 1 Poutine
84696,11370,839,,1 Moyenne Pizza et 2 Petites Poutines
84697,11370,839,,1 Grande Pizza et 2 Poutines
84698,11371,839,,1 Petit Pizza et 10 Ailes
84699,11371,839,,1 Moyenne Pizza et 15 Ailes
84700,11371,839,,1 Grande Pizza et 20 Ailes
84701,11371,839,,Moyenne Pizza avec Frites Familiale
84702,11371,839,,Grande Pizza avec Frites Familiale
84703,11371,839,,Spéciale Combo
84846,9832,248,,The Perfect Combo Deal with PopCurds
84996,9845,527,,Everest
84997,9845,527,,Hot-Dog
84998,9845,527,,Poulet & Cham
84999,9845,527,,Canadienne
85000,9845,527,,New Orleans
85001,9845,527,,Italian
85002,9845,527,,Brooklyn
85003,9845,527,,Sicilienne
85004,9845,527,,Mondiale
85005,9845,527,,Irlandaise
85006,9845,527,,Australienne
85007,9845,527,,Africaine
85212,2249,205,,The Perfect Combo Deal with PopCurds
85213,2647,245,,The Perfect Combo Deal with PopCurds
85402,11485,790,,1 Petite avec 3 Garnitures et Ailes HIDE
85475,11498,849,,Cheese Pizza
85476,11498,849,,Classic Pepperoni 
85477,11498,849,,Ultra Thin New York Pizza 
85478,11498,849,,1 for 1 Margarita
85479,11498,849,,Hawaiian
85480,11500,849,,Pesto Classic
85481,11498,849,,Supreme Hawaiian
85482,11500,849,,BBQ Chicken
85483,11500,849,,White Pizza
85484,11498,849,,Combination
85485,11498,849,,Canadian
85486,11498,849,,Four Seasons
85487,11498,849,,Vegetarian
85488,11500,849,,Steak House
85489,11500,849,,Supreme Gourmet
85490,11500,849,,Greek
85491,11500,849,,Tropical Pesto
85492,11498,849,,Mexican
85493,11498,849,,Meat Lovers
85494,11498,849,,Deluxe
85495,11498,849,,Veggie Lovers
85496,11491,849,,Small Pizza and Wings
85497,11491,849,,Medium Pizza and Wings
85498,11491,849,,Large pizza and Wings
85499,11491,849,,X-Large Pizza and Wings
85500,11489,849,,Triple Threat - Medium
85501,11489,849,,Sub-Tacular
85502,11489,849,,Singleton - Medium
85503,11489,849,,Singleton - Large
85504,11489,849,,Crowd Pleaser- Medium Pizza and Large Fries
85505,11489,849,,Crowd Pleaser- Large Pizza and Large Fries
85506,11489,849,,Great Canadian Classic - Small
85507,11489,849,,Great Canadian Classic - Medium
85532,11489,849,,Triple Threat - Large
85533,11489,849,,30th Anniversary Medium
85534,11489,849,,30th Anniversary Large
85535,11489,849,,Fan Favourite Medium
85536,11489,849,,Fan Favourite Large
85537,11489,849,,Fan Favourite X-Large
85540,11489,849,,Chicken Feast Small
85541,11489,849,,Chicken Feast Large
85547,11498,849,,Potato
85548,11498,849,,Poutine EH
85549,11498,849,,Bacon Cheese Burger
85550,11500,849,,Chicken Club
85551,11500,849,,Chicken Bacon Ranch
85563,11489,849,,XL-Special
85565,11501,206,,The Perfect Combo Deal with PopCurds
85578,8954,384,,Veggie Burger
85579,8954,384,,Veggie Burger Combo
85581,8984,683,,Spécial Familiale
85749,11526,833,,One Topping Pizza
85750,11526,833,,Two Toppings HIDE
85841,11535,850,,1 Topping Pizza HIDE
85842,11535,850,,2 Toppings Pizza HIDE
85907,11547,850,,Pizza 1 Ingrédient
85908,11547,850,,Pizza 2 Ingrédients
85933,11553,851,,2 Tacos
85934,11553,851,,3 Tacos
85935,11553,851,,Taco Combo
85945,11557,851,,Fiesta for 2 with Tacos HIDE
85947,11557,851,,Fiesta for 4 with Tacos HIDE
85995,11565,833,,Family Deal HIDE
85996,11565,833,,Medium Pizza & Wings Deal
85997,11565,833,,Large Pizza & Wings Deal
86000,11565,833,,Donair Special HIDE
86001,11565,833,,The Perfect Combo Deal
86002,11566,833,,2 Pizza Deal 1 Topping
86003,11566,833,,2 Pizza Deal 2 Toppings
86004,11566,833,,2 Pizza Deal 3 Toppings
86006,11567,833,,1 Medium Pizza & Wings HIDE
86007,11567,833,,2 Medium Pizzas & Wings HIDE
86008,11567,833,,1 Large Pizza & Wings HIDE
86009,11567,833,,2 Large Pizzas & Wings HIDE
86017,11569,852,,1 Ingredient Pizza
86071,11580,852,,Pizza Deal 1 Topping
86072,11580,852,,Pizza Deal 2 Toppings
86073,11580,852,,Pizza Deal 3 Toppings
86075,11581,852,,Large Pizza & 12 Wings
86129,11586,853,,1 Ingredient Pizza
86183,11597,853,,Pizza Deal 1 Topping
86184,11597,853,,Pizza Deal 2 Toppings
86185,11597,853,,Pizza Deal 3 Toppings
86187,11598,853,,Large Pizza & 12 Wings
86202,11600,854,,1 Ingredient Pizza
86256,11611,854,,Pizza Deal 1 Topping
86257,11611,854,,Pizza Deal 2 Toppings
86258,11611,854,,Pizza Deal 3 Toppings
86260,11612,854,,Combo
86275,11614,855,,1 Ingredient Pizza
86329,11625,855,,Pizza Deal 1 Topping
86330,11625,855,,Pizza Deal 2 Toppings
86331,11625,855,,Pizza Deal 3 Toppings
86333,11626,855,,Large Pizza & 12 Wings
86816,14981,729,,XLarge Pizza and Wings
86833,11695,193,,Grandma's HIDE
86835,11694,193,,Calzone
86878,11701,193,,1 Medium Pizza Special with 10 Wings
86879,11701,193,,1 Large Pizza with chicken parmesan dinner and salad. HIDE
86880,11701,193,,2 Large Pizza Special with 20 Wings
86881,11701,193,,2 Medium Pizzas with 10 Wings
86882,11701,193,,1 Large Pizza Special with 10 Wings
86883,11702,193,,"1  Large Pizza with 20 Wings, Large poutine and caesar Salad HIDE"
86884,11702,193,,"2 Large Pizzas, Chicken Parmesan Dinner and Large Caesar Salad HIDE"
86885,11702,193,,2 Medium Pizza with 20 Wings & Lasagna HIDE
86886,11702,193,,2 Medium Pizza with 20 Wings & Large Poutine HIDE
86887,11702,193,,1 Large Pizza Special with 10 Wings & Baked ziti pasta HIDE
86888,11702,193,,2 XLarge Pizza with chicken parmesan dinner and veal parmesan dinner HIDE
87013,5368,441,,Singleton - XLarge
87015,9621,717,,Singleton - XLarge
87017,11337,834,,Singleton - XLarge
87020,11489,849,,Singleton - XLarge
87021,2598,229,,Meal Deal
87136,11262,827,,X-Large Pizza Special
87139,11739,863,,1 Topping Pizza
87374,11769,816,,Family Deal No1
87375,11769,816,,Family Deal No2
87388,11053,816,,Double Up Deal No1
87389,11053,816,,Double Up Special No2
87699,1150,134,,Small Pizza Special with Wings and Pop
87700,1150,134,,Large Pizza Special with Poutine and Pop
87704,1547,161,,Small Pizza Deal HIDE
87728,660,89,,One Topping
87729,660,89,,Two Toppings
87730,660,89,,Three Toppings
87799,15626,863,,Two Pizzas 3 Toppings HIDE
87927,11626,855,,Customer Appreciation HIDE
87928,11581,852,,Customer Appreciation HIDE
87929,11598,853,,Customer Appreciation HIDE
88149,11164,821,,Two Medium Pizza Special HIDE
88154,8184,637,,Pizza and 20 Wings HIDE
88165,11739,863,,2 Toppings Pizza HIDE
88170,11626,855,,The Best Combo Meal Deal with PopCurds
88171,11581,852,,The Best Combo Meal Deal with PopCurds
88172,11598,853,,The Best Combo Meal Deal with PopCurds
88173,4048,350,,Nouveauté 3 Pizza Bambino
88517,1675,164,,The Perfect Combo Deal with PopCurds
88521,7377,553,,Large Pizza with 3 Toppings
88603,11933,870,,Small Pizza & Wings
88604,11933,870,,Medium Pizza & Wings
88605,11933,870,,Large Pizza & Wings
88606,11934,870,,3 Medium Pizza Special
88607,11934,870,,3 Large Pizza Special
88611,1749,173,,Spécial Familial
88629,9708,726,,Large Pizza 3 Toppings
88631,9708,726,,2 Large Subs & 2 Cans of Pop
88637,6991,132,,Party Pizza HIDE
88709,11948,872,,2 Petite Pizza
88710,11948,872,,1 Petite Pizza et 10 Ailes 
88711,11948,872,,1 Petite Pizza et Poutine HIDE
88712,11949,872,,2 Moyennes Pizza
88713,11949,872,,1 Moyenne Pizza et 14 Ailes
88714,11949,872,,1 Moyenne Pizza et 2 Poutines
88715,11950,872,,2 Grandes Pizza
88716,11950,872,,1 Grande Pizza et 18 Ailes
88717,11950,872,,1 Grande Pizza et 3 Poutines
88718,11951,872,,2 Xtra Grande Pizza
88719,11951,872,,1 Xtra Grande Pizza et 22 Ailes
88720,11951,872,,1 Xtra Grande Pizza et 3 Poutines
88721,15850,872,,Mega Bouffe
88739,11952,872,,Party Pizza HIDE
88747,11959,807,,Small Perfect Combo Deal with PopCurds
88748,11959,807,,Medium Perfect Combo Deal with PopCurds
88749,11959,807,,Large Perfect Combo Deal with PopCurds
88756,11960,513,,Small Perfect Combo Deal with PopCurds
88757,11960,513,,Medium Perfect Combo Deal with PopCurds
88758,11960,513,,Large Perfect Combo Deal with PopCurds
89038,10583,780,,2 X-Grandes Pizza avec Salade et Frite
89039,11993,780,,Petit Pizza avec Poutine
89040,11993,780,,Moyenne Pizza avec Poutine
89041,11993,780,,Grande Pizza avec Poutine
89261,2578,225,,A. Large Pizza All Dressed
89262,2578,225,,B. Jumbo Pizza All Dressed
89263,2578,225,,C. Two Medium Combination Pizza
89264,2578,225,,D. Two Large Combination Pizza
89267,2582,225,,A. Grande Pizza Toute Garnie
89268,2582,225,,B. Pizza Jumbo Toute Garnie
89269,2582,225,,C. Deux Pizzas Moyenne Combination
89270,2582,225,,D. Deux Grandes Pizzas Combination
89273,11702,193,,"Hockey Night Special - 2 L Pizzas, 20 Wings, Large Poutine HIDE"
89301,10605,785,,2 Spaghetti Special HIDE
89302,10605,785,,2 Lasagnas Special HIDE
89303,10605,785,,2 Veal Parmesan Special HIDE
89304,10605,785,,2 Chicken Parmesan Special HIDE
89338,11626,855,,2 Shawarma Special
89339,11626,855,,2 Donair Special
89341,11581,852,,2 Shawarma Special
89342,11581,852,,2 Donair Special
89344,11598,853,,2 Shawarma Special
89345,11598,853,,2 Donair Special
