"id","name","restaurant"
"4204","Premium toppings medium ","673"
"4205","Premium toppings large","673"
"4206","Side Dish Family 1","673"
"4207","2 Large Pizza 3 toppings","673"
"4208","Premium Toppings Large- 1st pizza","673"
"4209","Premium Toppings Large----2nd Pizza","673"
"4210","2 Large Pepperoni Pizza","673"
"4211","Two 12","673"
"4212","2 Shawarma","673"
"4213","4 Small Trios","673"
"4214","2 Large Pizza 3 Toppings","673"
"4215","Premium Toppings Large----1st Pizza","673"
"4216","Premium Toppings Large---2nd Pizza","673"
"4217","2 Large Pepperoni Pizza","673"
"4218","Two 12","673"
"4219","2 Shawarma","673"
"4220","4 Small Trios","673"
"4221","1 Topping","674"
"4222","2 toppings Pizza","674"
"4223","Premium toppings","674"
"4224","1 topping 2 pizzas","674"
"4225","2 toppings 2 pizzas","674"
"4226","3 toppings 2 pizzas","674"
"4227","Premium toppings 2 pizza deal--------1st Pizza","674"
"4228","medium pizza 3 toppings","674"
"4229","Large pizza 3 toppings","674"
"4230","Wings Sauces","674"
"4231","Choice of Shawarma 2 small","674"
"4232","Choice of 4 small shawarmas","674"
"4233","1 Topping Pizza","674"
"4234","2 Toppings Pizza","674"
"4235","Premium toppings","674"
"4236","2 pizzas 1 topping","674"
"4237","2 pizzas 2 toppings","674"
"4238","2 pizzas 3 toppings","674"
"4239","Premium toppings 2 pizza deals -------1st pizza","674"
"4240","Premium toppings 2 pizza deals--------------2nd pizza","674"
"4241","Medium pizza 3 toppings","674"
"4242","Large pizza 3 toppings","674"
"4243","Premium toppings --------2nd toppings","674"
"4244","Dips","674"
"4245","Dips","674"
"4246","Wings Sauces","674"
"4247","1 Dip Free","674"
"4248","Premium toppings medium ","674"
"4249","Premium toppings large","674"
"4250","Choice of small salads","674"
"4251","Choice of 2 small shawarma sandwiches","674"
"4252","4 Small Shawarma Sandwiches","674"
"4253","Side Dish Family Deal 1","674"
"4254","Hamburger Platter","674"
"4255","Upgrade to Poutine","674"
"4256","Hamburger Platter","674"
"4257","Upgrade to poutine","674"
"4258","1 dip free","674"
"4259","Choice of small salads Special 1 ","674"
"4260","Premium toppings medium ","674"
"4261","Premium toppings large","674"
"4262","Side Dish Family 1","674"
"4263","2 Large Pizza 3 toppings","674"
"4264","Premium Toppings Large- 1st pizza","674"
"4265","Premium Toppings Large----2nd Pizza","674"
"4266","2 Large Pepperoni Pizza","674"
"4267","Two 12","674"
"4268","2 Shawarma","674"
"4269","4 Small Trios","674"
"4270","2 Large Pizza 3 Toppings","674"
"4271","Premium Toppings Large----1st Pizza","674"
"4272","Premium Toppings Large---2nd Pizza","674"
"4273","2 Large Pepperoni Pizza","674"
"4274","Two 12","674"
"4275","2 Shawarma","674"
"4276","4 Small Trios","674"
"4277","1 Topping","675"
"4278","2 toppings Pizza","675"
"4279","Premium toppings","675"
"4280","1 topping 2 pizzas","675"
"4281","2 toppings 2 pizzas","675"
"4282","3 toppings 2 pizzas","675"
"4283","Premium toppings 2 pizza deal--------1st Pizza","675"
"4284","medium pizza 3 toppings","675"
"4285","Large pizza 3 toppings","675"
"4286","Wings Sauces","675"
"4287","Choice of Shawarma 2 small","675"
"4288","Choice of 4 small shawarmas","675"
"4289","1 Topping Pizza","675"
"4290","2 Toppings Pizza","675"
"4291","Premium toppings","675"
"4292","2 pizzas 1 topping","675"
"4293","2 pizzas 2 toppings","675"
"4294","2 pizzas 3 toppings","675"
"4295","Premium toppings 2 pizza deals -------1st pizza","675"
"4296","Premium toppings 2 pizza deals--------------2nd pizza","675"
"4297","Medium pizza 3 toppings","675"
"4298","Large pizza 3 toppings","675"
"4299","Premium toppings --------2nd toppings","675"
"4300","Dips","675"
"4301","Dips","675"
"4302","Wings Sauces","675"
"4303","1 Dip Free","675"
"4304","Premium toppings medium ","675"
"4305","Premium toppings large","675"
"4306","Choice of small salads","675"
"4307","Choice of 2 small shawarma sandwiches","675"
"4308","4 Small Shawarma Sandwiches","675"
"4309","Side Dish Family Deal 1","675"
"4310","Hamburger Platter","675"
"4311","Upgrade to Poutine","675"
"4312","Hamburger Platter","675"
"4313","Upgrade to poutine","675"
"4314","1 dip free","675"
"4315","Choice of small salads Special 1 ","675"
"4316","Premium toppings medium ","675"
"4317","Premium toppings large","675"
"4318","Side Dish Family 1","675"
"4319","2 Large Pizza 3 toppings","675"
"4320","Premium Toppings Large- 1st pizza","675"
"4321","Premium Toppings Large----2nd Pizza","675"
"4322","2 Large Pepperoni Pizza","675"
"4323","Two 12","675"
"4324","2 Shawarma","675"
"4325","4 Small Trios","675"
"4326","2 Large Pizza 3 Toppings","675"
"4327","Premium Toppings Large----1st Pizza","675"
"4328","Premium Toppings Large---2nd Pizza","675"
"4329","2 Large Pepperoni Pizza","675"
"4330","Two 12","675"
"4331","2 Shawarma","675"
"4332","4 Small Trios","675"
"4333","1 Topping","676"
"4334","2 toppings Pizza","676"
"4335","Premium toppings","676"
"4336","1 topping 2 pizzas","676"
"4337","2 toppings 2 pizzas","676"
"4338","3 toppings 2 pizzas","676"
"4339","Premium toppings 2 pizza deal--------1st Pizza","676"
"4340","medium pizza 3 toppings","676"
"4341","Large pizza 3 toppings","676"
"4342","Wings Sauces","676"
"4343","Choice of Shawarma 2 small","676"
"4344","Choice of 4 small shawarmas","676"
"4345","1 Topping Pizza","676"
"4346","2 Toppings Pizza","676"
"4347","Premium toppings","676"
"4348","2 pizzas 1 topping","676"
"4349","2 pizzas 2 toppings","676"
"4350","2 pizzas 3 toppings","676"
"4351","Premium toppings 2 pizza deals -------1st pizza","676"
"4352","Premium toppings 2 pizza deals--------------2nd pizza","676"
"4353","Medium pizza 3 toppings","676"
"4354","Large pizza 3 toppings","676"
"4355","Premium toppings --------2nd toppings","676"
"4356","Dips","676"
"4357","Dips","676"
"4358","Wings Sauces","676"
"4359","1 Dip Free","676"
"4360","Premium toppings medium ","676"
"4361","Premium toppings large","676"
"4362","Choice of small salads","676"
"4363","Choice of 2 small shawarma sandwiches","676"
"4364","4 Small Shawarma Sandwiches","676"
"4365","Side Dish Family Deal 1","676"
"4366","Hamburger Platter","676"
"4367","Upgrade to Poutine","676"
"4368","Hamburger Platter","676"
"4369","Upgrade to poutine","676"
"4370","1 dip free","676"
"4371","Choice of small salads Special 1 ","676"
"4372","Premium toppings medium ","676"
"4373","Premium toppings large","676"
"4374","Side Dish Family 1","676"
"4375","2 Large Pizza 3 toppings","676"
"4376","Premium Toppings Large- 1st pizza","676"
"4377","Premium Toppings Large----2nd Pizza","676"
"4378","2 Large Pepperoni Pizza","676"
"4379","Two 12","676"
"4380","2 Shawarma","676"
"4381","4 Small Trios","676"
"4382","2 Large Pizza 3 Toppings","676"
"4383","Premium Toppings Large----1st Pizza","676"
"4384","Premium Toppings Large---2nd Pizza","676"
"4385","2 Large Pepperoni Pizza","676"
"4386","Two 12","676"
"4387","2 Shawarma","676"
"4388","4 Small Trios","676"
"4389","1 Topping","677"
"4390","2 toppings Pizza","677"
"4391","Premium toppings","677"
"4392","1 topping 2 pizzas","677"
"4393","2 toppings 2 pizzas","677"
"4394","3 toppings 2 pizzas","677"
"4395","Premium toppings 2 pizza deal--------1st Pizza","677"
"4396","medium pizza 3 toppings","677"
"4397","Large pizza 3 toppings","677"
"4398","Wings Sauces","677"
"4399","Choice of Shawarma 2 small","677"
"4400","Choice of 4 small shawarmas","677"
"4401","1 Topping Pizza","677"
"4402","2 Toppings Pizza","677"
"4403","Premium toppings","677"
"4404","2 pizzas 1 topping","677"
"4405","2 pizzas 2 toppings","677"
"4406","2 pizzas 3 toppings","677"
"4407","Premium toppings 2 pizza deals -------1st pizza","677"
"4408","Premium toppings 2 pizza deals--------------2nd pizza","677"
"4409","Medium pizza 3 toppings","677"
"4410","Large pizza 3 toppings","677"
"4411","Premium toppings --------2nd toppings","677"
"4412","Dips","677"
"4413","Dips","677"
"4414","Wings Sauces","677"
"4415","1 Dip Free","677"
"4416","Premium toppings medium ","677"
"4417","Premium toppings large","677"
"4418","Choice of small salads","677"
"4419","Choice of 2 small shawarma sandwiches","677"
"4420","4 Small Shawarma Sandwiches","677"
"4421","Side Dish Family Deal 1","677"
"4422","Hamburger Platter","677"
"4423","Upgrade to Poutine","677"
"4424","Hamburger Platter","677"
"4425","1 Topping","678"
"4426","Upgrade to poutine","677"
"4427","2 toppings Pizza","678"
"4428","1 dip free","677"
"4429","Premium toppings","678"
"4430","Choice of small salads Special 1 ","677"
"4431","1 topping 2 pizzas","678"
"4432","2 toppings 2 pizzas","678"
"4433","Premium toppings medium ","677"
"4434","3 toppings 2 pizzas","678"
"4435","Premium toppings large","677"
"4436","Premium toppings 2 pizza deal--------1st Pizza","678"
"4437","Side Dish Family 1","677"
"4438","medium pizza 3 toppings","678"
"4439","2 Large Pizza 3 toppings","677"
"4440","Premium Toppings Large- 1st pizza","677"
"4441","Large pizza 3 toppings","678"
"4442","Premium Toppings Large----2nd Pizza","677"
"4443","Wings Sauces","678"
"4444","2 Large Pepperoni Pizza","677"
"4445","Choice of Shawarma 2 small","678"
"4446","Two 12","677"
"4447","Choice of 4 small shawarmas","678"
"4448","2 Shawarma","677"
"4449","1 Topping Pizza","678"
"4450","4 Small Trios","677"
"4451","2 Toppings Pizza","678"
"4452","1 Topping","679"
"4453","2 Large Pizza 3 Toppings","677"
"4454","Premium toppings","678"
"4455","2 toppings Pizza","679"
"4456","Premium Toppings Large----1st Pizza","677"
"4457","2 pizzas 1 topping","678"
"4458","Premium toppings","679"
"4459","Premium Toppings Large---2nd Pizza","677"
"4460","1 topping 2 pizzas","679"
"4461","2 pizzas 2 toppings","678"
"4462","2 Large Pepperoni Pizza","677"
"4463","2 toppings 2 pizzas","679"
"4464","2 pizzas 3 toppings","678"
"4465","Two 12","677"
"4466","Premium toppings 2 pizza deals -------1st pizza","678"
"4467","3 toppings 2 pizzas","679"
"4468","2 Shawarma","677"
"4469","Premium toppings 2 pizza deal--------1st Pizza","679"
"4470","Premium toppings 2 pizza deals--------------2nd pizza","678"
"4471","4 Small Trios","677"
"4472","medium pizza 3 toppings","679"
"4473","Medium pizza 3 toppings","678"
"4474","Large pizza 3 toppings","679"
"4475","Large pizza 3 toppings","678"
"4476","Wings Sauces","679"
"4477","Premium toppings --------2nd toppings","678"
"4478","Dips","678"
"4479","Choice of Shawarma 2 small","679"
"4480","Dips","678"
"4481","Choice of 4 small shawarmas","679"
"4482","Wings Sauces","678"
"4483","1 Topping Pizza","679"
"4484","1 Dip Free","678"
"4485","2 Toppings Pizza","679"
"4486","Premium toppings medium ","678"
"4487","Premium toppings","679"
"4488","1 Topping","680"
"4489","2 toppings Pizza","680"
"4490","Premium toppings large","678"
"4491","2 pizzas 1 topping","679"
"4492","Premium toppings","680"
"4493","Choice of small salads","678"
"4494","2 pizzas 2 toppings","679"
"4495","2 pizzas 3 toppings","679"
"4496","1 topping 2 pizzas","680"
"4497","Choice of 2 small shawarma sandwiches","678"
"4498","Premium toppings 2 pizza deals -------1st pizza","679"
"4499","4 Small Shawarma Sandwiches","678"
"4500","2 toppings 2 pizzas","680"
"4501","Premium toppings 2 pizza deals--------------2nd pizza","679"
"4502","Side Dish Family Deal 1","678"
"4503","3 toppings 2 pizzas","680"
"4504","1 Topping","681"
"4505","Hamburger Platter","678"
"4506","Premium toppings 2 pizza deal--------1st Pizza","680"
"4507","Medium pizza 3 toppings","679"
"4508","2 toppings Pizza","681"
"4509","Upgrade to Poutine","678"
"4510","Premium toppings","681"
"4511","Large pizza 3 toppings","679"
"4512","medium pizza 3 toppings","680"
"4513","Premium toppings --------2nd toppings","679"
"4514","Hamburger Platter","678"
"4515","Large pizza 3 toppings","680"
"4516","1 topping 2 pizzas","681"
"4517","Upgrade to poutine","678"
"4518","Wings Sauces","680"
"4519","Dips","679"
"4520","2 toppings 2 pizzas","681"
"4521","1 dip free","678"
"4522","Dips","679"
"4523","Choice of Shawarma 2 small","680"
"4524","3 toppings 2 pizzas","681"
"4525","Choice of small salads Special 1 ","678"
"4526","Wings Sauces","679"
"4527","Choice of 4 small shawarmas","680"
"4528","Premium toppings 2 pizza deal--------1st Pizza","681"
"4529","1 Dip Free","679"
"4530","medium pizza 3 toppings","681"
"4531","1 Topping Pizza","680"
"4532","Premium toppings medium ","678"
"4533","Premium toppings medium ","679"
"4534","Premium toppings large","678"
"4535","2 Toppings Pizza","680"
"4536","Large pizza 3 toppings","681"
"4537","Side Dish Family 1","678"
"4538","Premium toppings large","679"
"4539","Premium toppings","680"
"4540","Wings Sauces","681"
"4541","Choice of Shawarma 2 small","681"
"4542","Choice of small salads","679"
"4543","2 pizzas 1 topping","680"
"4544","2 Large Pizza 3 toppings","678"
"4545","Premium Toppings Large- 1st pizza","678"
"4546","Choice of 2 small shawarma sandwiches","679"
"4547","Choice of 4 small shawarmas","681"
"4548","2 pizzas 2 toppings","680"
"4549","Premium Toppings Large----2nd Pizza","678"
"4550","4 Small Shawarma Sandwiches","679"
"4551","2 pizzas 3 toppings","680"
"4552","1 Topping Pizza","681"
"4553","2 Large Pepperoni Pizza","678"
"4554","Premium toppings 2 pizza deals -------1st pizza","680"
"4555","Side Dish Family Deal 1","679"
"4556","Hamburger Platter","679"
"4557","Two 12","678"
"4558","Premium toppings 2 pizza deals--------------2nd pizza","680"
"4559","2 Toppings Pizza","681"
"4560","Medium pizza 3 toppings","680"
"4561","Upgrade to Poutine","679"
"4562","Premium toppings","681"
"4563","2 Shawarma","678"
"4564","Hamburger Platter","679"
"4565","Large pizza 3 toppings","680"
"4566","2 pizzas 1 topping","681"
"4567","4 Small Trios","678"
"4568","Upgrade to poutine","679"
"4569","2 pizzas 2 toppings","681"
"4570","2 Large Pizza 3 Toppings","678"
"4571","Premium toppings --------2nd toppings","680"
"4572","Premium Toppings Large----1st Pizza","678"
"4573","Dips","680"
"4574","2 pizzas 3 toppings","681"
"4575","1 dip free","679"
"4576","Premium Toppings Large---2nd Pizza","678"
"4577","Dips","680"
"4578","Choice of small salads Special 1 ","679"
"4579","Premium toppings 2 pizza deals -------1st pizza","681"
"4580","2 Large Pepperoni Pizza","678"
"4581","Premium toppings medium ","679"
"4582","Wings Sauces","680"
"4583","Premium toppings 2 pizza deals--------------2nd pizza","681"
"4584","Two 12","678"
"4585","1 Dip Free","680"
"4586","Premium toppings large","679"
"4587","2 Shawarma","678"
"4588","Side Dish Family 1","679"
"4589","Premium toppings medium ","680"
"4590","Medium pizza 3 toppings","681"
"4591","Premium toppings large","680"
"4592","2 Large Pizza 3 toppings","679"
"4593","4 Small Trios","678"
"4594","Large pizza 3 toppings","681"
"4595","Premium Toppings Large- 1st pizza","679"
"4596","Choice of small salads","680"
"4597","Premium toppings --------2nd toppings","681"
"4598","Dips","681"
"4599","Premium Toppings Large----2nd Pizza","679"
"4600","Choice of 2 small shawarma sandwiches","680"
"4601","Dips","681"
"4602","4 Small Shawarma Sandwiches","680"
"4603","2 Large Pepperoni Pizza","679"
"4604","Two 12","679"
"4605","Side Dish Family Deal 1","680"
"4606","Wings Sauces","681"
"4607","1 Dip Free","681"
"4608","2 Shawarma","679"
"4609","Hamburger Platter","680"
"4610","Premium toppings medium ","681"
"4611","4 Small Trios","679"
"4612","Upgrade to Poutine","680"
"4613","Premium toppings large","681"
"4614","Hamburger Platter","680"
"4615","2 Large Pizza 3 Toppings","679"
"4616","Upgrade to poutine","680"
"4617","Premium Toppings Large----1st Pizza","679"
"4618","Choice of small salads","681"
"4619","1 dip free","680"
"4620","Premium Toppings Large---2nd Pizza","679"
"4621","Choice of 2 small shawarma sandwiches","681"
"4622","4 Small Shawarma Sandwiches","681"
"4623","Choice of small salads Special 1 ","680"
"4624","2 Large Pepperoni Pizza","679"
"4625","Side Dish Family Deal 1","681"
"4626","Two 12","679"
"4627","Premium toppings medium ","680"
"4628","Hamburger Platter","681"
"4629","2 Shawarma","679"
"4630","Premium toppings large","680"
"4631","Side Dish Family 1","680"
"4632","Upgrade to Poutine","681"
"4633","4 Small Trios","679"
"4634","Hamburger Platter","681"
"4635","2 Large Pizza 3 toppings","680"
"4636","Upgrade to poutine","681"
"4637","Premium Toppings Large- 1st pizza","680"
"4638","1 dip free","681"
"4639","Premium Toppings Large----2nd Pizza","680"
"4640","Choice of small salads Special 1 ","681"
"4641","2 Large Pepperoni Pizza","680"
"4642","Two 12","680"
"4643","Premium toppings medium ","681"
"4644","2 Shawarma","680"
"4645","Premium toppings large","681"
"4646","4 Small Trios","680"
"4647","Side Dish Family 1","681"
"4648","2 Large Pizza 3 toppings","681"
"4649","2 Large Pizza 3 Toppings","680"
"4650","Premium Toppings Large----1st Pizza","680"
"4651","Premium Toppings Large- 1st pizza","681"
"4652","Premium Toppings Large---2nd Pizza","680"
"4653","Premium Toppings Large----2nd Pizza","681"
"4654","2 Large Pepperoni Pizza","680"
"4655","2 Large Pepperoni Pizza","681"
"4656","Two 12","681"
"4657","Two 12","680"
"4658","2 Shawarma","681"
"4659","2 Shawarma","680"
"4660","4 Small Trios","680"
"4661","4 Small Trios","681"
"4662","2 Large Pizza 3 Toppings","681"
"4663","Premium Toppings Large----1st Pizza","681"
"4664","Premium Toppings Large---2nd Pizza","681"
"4665","2 Large Pepperoni Pizza","681"
"4666","Two 12","681"
"4667","2 Shawarma","681"
"4668","4 Small Trios","681"
"4669","1 Topping","682"
"4670","2 toppings Pizza","682"
"4671","Premium toppings","682"
"4672","1 topping 2 pizzas","682"
"4673","2 toppings 2 pizzas","682"
"4674","3 toppings 2 pizzas","682"
"4675","Premium toppings 2 pizza deal--------1st Pizza","682"
"4676","medium pizza 3 toppings","682"
"4677","Large pizza 3 toppings","682"
"4678","Wings Sauces","682"
"4679","Choice of Shawarma 2 small","682"
"4680","Choice of 4 small shawarmas","682"
"4681","1 Topping Pizza","682"
"4682","2 Toppings Pizza","682"
"4683","Premium toppings","682"
"4684","2 pizzas 1 topping","682"
"4685","2 pizzas 2 toppings","682"
"4686","2 pizzas 3 toppings","682"
"4687","Premium toppings 2 pizza deals -------1st pizza","682"
"4688","Premium toppings 2 pizza deals--------------2nd pizza","682"
"4689","Medium pizza 3 toppings","682"
"4690","Large pizza 3 toppings","682"
"4691","Premium toppings --------2nd toppings","682"
"4692","Dips","682"
"4693","Dips","682"
"4694","Wings Sauces","682"
"4695","1 Dip Free","682"
"4696","Premium toppings medium ","682"
"4697","Premium toppings large","682"
"4698","Choice of small salads","682"
"4699","Choice of 2 small shawarma sandwiches","682"
"4700","4 Small Shawarma Sandwiches","682"
"4701","Side Dish Family Deal 1","682"
"4702","Hamburger Platter","682"
"4703","Upgrade to Poutine","682"
"4704","Hamburger Platter","682"
"4705","Upgrade to poutine","682"
"4706","1 dip free","682"
"4707","Choice of small salads Special 1 ","682"
"4708","Premium toppings medium ","682"
"4709","Premium toppings large","682"
"4710","Side Dish Family 1","682"
"4711","2 Large Pizza 3 toppings","682"
"4712","Premium Toppings Large- 1st pizza","682"
"4713","Premium Toppings Large----2nd Pizza","682"
"4714","2 Large Pepperoni Pizza","682"
"4715","Two 12","682"
"4716","2 Shawarma","682"
"4717","4 Small Trios","682"
"4718","2 Large Pizza 3 Toppings","682"
"4719","Premium Toppings Large----1st Pizza","682"
"4720","Premium Toppings Large---2nd Pizza","682"
"4721","2 Large Pepperoni Pizza","682"
"4722","Two 12","682"
"4723","2 Shawarma","682"
"4724","4 Small Trios","682"
"4728","1 Topping Pizza","96"
"4729","Premium Toppings","96"
"4730","Sous-marin au choix 7","391"
"4731","Any 8"" Pizza","391"
"4732","Any 8","391"
"4733","3 Topping Pizza","96"
"4734","Dips","670"
"4735","Dips","661"
"4736","1 Topping Pizza","683"
"4737","Premium Toppings","683"
"4738","1 small pizza 3 toppings","683"
"4739","Premium Toppings Small","683"
"4740","1 Medium Pizza 3 Toppings","683"
"4741","Premium Toppings Medium","683"
"4742","1 Large Pizza 3 Toppings","683"
"4743","Premium Toppings Large","683"
"4744","2 Burgers Maison","683"
"4745","Rice or No Rice","684"
"4746","Asian Wrap or No Asian Wrap","684"
"4747","Soup or No Soup (Step 1 For Create your own stir frie)","684"
"4748","Create Your Own- Step 2. PROTEIN (meat and seafood) ","684"
"4749","Create Your Own- Step 3. STARCH (Noodles and dumplings)","684"
"4750","Create Your Own- Step 4. VEGETABLES","684"
"4751","Create Your Own- Step 5. SAUCES","684"
"4752","Create Your Own- Step 6. EXTRAS","684"
"4753","1 Topping","670"
"4754","2 Toppings","670"
"4755","3 Toppings","670"
"4756","Premium Toppings","670"
"4757","Frites, Patates a'lail,Riz","565"
"4758","Dips","683"
"4759","Wings Sauces","683"
"4760","Special 2 Pizza 3 toppings","683"
"4761","Premium Toppings ----1st Pizza","683"
"4762","Premium Toppings-----2nd Pizza","683"
"4763","XL pizza 3 toppings","215"
"4764","Premium Toppings XL","215"
"4765","4 dips free","215"
"4766","One Item Pizza","689"
"4767","Two Items Pizza","689"
"4768","Three Items Pizza","689"
"4769","Premium Toppings","689"
"4770","Twins Pizza","689"
"4771","Pizza Dips","689"
"4772","Small Pizza Combo","689"
"4773","Wings cooking method and sauces","689"
"4774","Premium toppings Small pizza","689"
"4775","Medium Pizza Combo","689"
"4776","Premium toppings Medium pizza","689"
"4777","Large Pizza Combo","689"
"4778","Premium toppings Large pizza","689"
"4779","2 Medium Pizzas Combo 1 from 2","689"
"4780","2 Medium Pizzas Combo 2 from 2","689"
"4781","Premium Toppings for 2 medium pizza 1 from 2","689"
"4782","Premium Toppings for 2 medium pizza 2 from 2","689"
"4783","4 Large pizza Deal","689"
"4784","4 Large Pizzas Pepperoni or Cheese Deal","689"
"4785","2 Large Pizzas Party Special","689"
"4786","2 Large Pizzas Party Special Premium toppings","689"
"4787","Wings cooking method and 2 sauces","689"
"4788","Wings cooking method and 3 suaces","689"
"4789","2 Large Pizza Deal Premium toppings-----1st Pizza","689"
"4790","2 Large Pizza Deal Premium toppings-----2nd  Pizza","689"
"4791","Large Pizza 3 Toppings","689"
"4792","2 Large Pizza 6 Toppings Combined","689"
"4793","1st Dip Free","689"
"4794","2 Dips free","689"
"4795","One Item Pizza","690"
"4796","Two Items Pizza","690"
"4797","Three Items Pizza","690"
"4798","Premium Toppings","690"
"4799","Twins Pizza","690"
"4800","Pizza Dips","690"
"4801","Small Pizza Combo","690"
"4802","Wings cooking method and sauces","690"
"4803","Premium toppings Small pizza","690"
"4804","Medium Pizza Combo","690"
"4805","Premium toppings Medium pizza","690"
"4806","Large Pizza Combo","690"
"4807","Premium toppings Large pizza","690"
"4808","2 Medium Pizzas Combo 1 from 2","690"
"4809","2 Medium Pizzas Combo 2 from 2","690"
"4810","Premium Toppings for 2 medium pizza 1 from 2","690"
"4811","Premium Toppings for 2 medium pizza 2 from 2","690"
"4812","4 Large pizza Deal","690"
"4813","4 Large Pizzas Pepperoni or Cheese Deal","690"
"4814","2 Large Pizzas Party Special","690"
"4815","2 Large Pizzas Party Special Premium toppings","690"
"4816","Wings cooking method and 2 sauces","690"
"4817","Wings cooking method and 3 suaces","690"
"4818","2 Large Pizza Deal Premium toppings-----1st Pizza","690"
"4819","2 Large Pizza Deal Premium toppings-----2nd  Pizza","690"
"4820","Large Pizza 3 Toppings","690"
"4821","2 Large Pizza 6 Toppings Combined","690"
"4822","1st Dip Free","690"
"4823","2 Dips free","690"
"4824","One Item Pizza","691"
"4825","Two Items Pizza","691"
"4826","Three Items Pizza","691"
"4827","Premium Toppings","691"
"4828","Twins Pizza","691"
"4829","Pizza Dips","691"
"4830","Small Pizza Combo","691"
"4831","Wings cooking method and sauces","691"
"4832","Premium toppings Small pizza","691"
"4833","Medium Pizza Combo","691"
"4834","Premium toppings Medium pizza","691"
"4835","Large Pizza Combo","691"
"4836","Premium toppings Large pizza","691"
"4837","2 Medium Pizzas Combo 1 from 2","691"
"4838","2 Medium Pizzas Combo 2 from 2","691"
"4839","Premium Toppings for 2 medium pizza 1 from 2","691"
"4840","Premium Toppings for 2 medium pizza 2 from 2","691"
"4841","4 Large pizza Deal","691"
"4842","4 Large Pizzas Pepperoni or Cheese Deal","691"
"4843","2 Large Pizzas Party Special","691"
"4844","2 Large Pizzas Party Special Premium toppings","691"
"4845","Wings cooking method and 2 sauces","691"
"4846","Wings cooking method and 3 suaces","691"
"4847","2 Large Pizza Deal Premium toppings-----1st Pizza","691"
"4848","2 Large Pizza Deal Premium toppings-----2nd  Pizza","691"
"4849","Large Pizza 3 Toppings","691"
"4850","2 Large Pizza 6 Toppings Combined","691"
"4851","1st Dip Free","691"
"4852","2 Dips free","691"
"4853","One Item Pizza","692"
"4854","Two Items Pizza","692"
"4855","Three Items Pizza","692"
"4856","Premium Toppings","692"
"4857","Twins Pizza","692"
"4858","Pizza Dips","692"
"4859","Small Pizza Combo","692"
"4860","Wings cooking method and sauces","692"
"4861","Premium toppings Small pizza","692"
"4862","Medium Pizza Combo","692"
"4863","Premium toppings Medium pizza","692"
"4864","Large Pizza Combo","692"
"4865","Premium toppings Large pizza","692"
"4866","2 Medium Pizzas Combo 1 from 2","692"
"4867","2 Medium Pizzas Combo 2 from 2","692"
"4868","Premium Toppings for 2 medium pizza 1 from 2","692"
"4869","Premium Toppings for 2 medium pizza 2 from 2","692"
"4870","4 Large pizza Deal","692"
"4871","4 Large Pizzas Pepperoni or Cheese Deal","692"
"4872","2 Large Pizzas Party Special","692"
"4873","2 Large Pizzas Party Special Premium toppings","692"
"4874","Wings cooking method and 2 sauces","692"
"4875","Wings cooking method and 3 suaces","692"
"4876","2 Large Pizza Deal Premium toppings-----1st Pizza","692"
"4877","2 Large Pizza Deal Premium toppings-----2nd  Pizza","692"
"4878","Large Pizza 3 Toppings","692"
"4879","2 Large Pizza 6 Toppings Combined","692"
"4880","1st Dip Free","692"
"4881","2 Dips free","692"
"4882","1 Medium Pizza 3 Toppings","692"
"4883","Premium Toppings Medium","692"
"4884","3 Medium Pizza 2 Toppings","692"
"4885","Premium Toppings for 2 medium pizza ----3rd pizza","692"
"4886","2 Large Pizza 2 Toppings each","692"
"4887","1 X-Large Pizza 3 toppings","692"
"4888","Premium Toppings XLarge","692"
"4889","Double Deal","692"
"4890","1 Large 2 Toppings","692"
"4891","Premium Toppings Large","692"
"4892","Sauces for Poulet NEW","587"
"4893","2 Large Pizza 3 Toppings","245"
"4894","Premium Toppings Large----1st Pizza","245"
"4895","Premium Toppings Large----2nd Pizza","245"
"4896","Garden or Caesar Salad- large","245"
"4897","Beef or Chcken Curry","504"
"4898","Mixed Vegetables or Channa Masala","504"
"4899","Mattar Paneer or Saag Paneer","504"
"4900","Sandwich Selection for KIDS SPECIAL","629"
"4901","Sandwiches ingredients for Kids Special","629"
"4902","Sandwich Selection for KIDS SPECIAL","646"
"4903","Sandwich ingredients for KIDS Special","646"
"4904","Sandwiches selection for KIDS SPECIAL","616"
"4905","Sandwiches ingredients for KIDS Special","616"
"4906","Sandwiches selection for KIDS SPECIAL","649"
"4907","Sandwiches ingredients for KIDS Special","649"
"4908","Sandwiches ingredients for KIDS Special","650"
"4909","Sandwich Selection for KIDS SPECIAL","650"
"4910","2 Wraps","473"
"4911","Wedge or Fries","473"
"4912","Dips","637"
"4913","Burrito Tortilla Type","697"
"4914","Quesadilla Type","697"
"4915","Nachos Type","697"
"4916","Tacos ","697"
"4917","Tostada Type","697"
"4918","Salad Bowl Type","697"
"4919","Burrito, Quesadilla, Tacos Regular Filling","697"
"4920","Burrito, Quesadilla, Tacos Toppings (cheese and vegetables)","697"
"4921","Burrito, Quesadilla, Nachos, Tacos Sauces","697"
"4922","Burrito, Quesadilla, Tacos Vegetarian Filling","697"
"4923","Extra Meat","697"
"4924","Quesadilla Side sauce","697"
"4925","2 Tacos","697"
"4926","1st Taco","697"
"4927","2nd Taco","697"
"4928","3rd Taco","697"
"4929","FIrst Taco Filling","697"
"4930","Second Taco Filling","697"
