"id","restaurant_id","day_start","time_start","day_stop","time_stop","type","enabled","created_at","updated_at"
2818,0,1,"11:00:00",1,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2819,0,2,"11:00:00",2,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2820,0,3,"11:00:00",3,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2821,0,4,"11:00:00",4,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2822,0,5,"11:00:00",5,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2823,0,6,"11:00:00",6,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2824,0,7,"11:00:00",7,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2825,0,1,"00:00:00",1,"05:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2826,0,1,"11:00:00",1,"12:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2827,0,2,"00:00:00",2,"05:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2828,0,2,"11:00:00",2,"12:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2829,0,3,"00:00:00",3,"05:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2830,0,3,"11:00:00",3,"12:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2831,0,4,"00:00:00",4,"05:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2832,0,4,"11:00:00",4,"12:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2833,0,5,"00:00:00",5,"05:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2834,0,5,"11:00:00",5,"12:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2835,0,6,"00:00:00",6,"05:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2836,0,6,"11:00:00",6,"12:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2837,0,7,"00:00:00",7,"05:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2838,0,7,"11:00:00",7,"12:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2839,0,1,"16:00:00",1,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2840,0,2,"16:00:00",2,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2841,0,3,"16:00:00",3,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2842,0,4,"16:00:00",4,"23:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2843,0,5,"11:00:00",5,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2844,0,6,"11:00:00",6,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2845,0,7,"11:00:00",7,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2846,0,1,"11:00:00",1,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2847,0,2,"11:00:00",2,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2848,0,3,"11:00:00",3,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2849,0,4,"11:00:00",4,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2850,0,5,"11:00:00",5,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2851,0,6,"11:00:00",6,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2852,0,7,"11:00:00",7,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2853,0,2,"11:00:00",2,"14:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2854,0,2,"16:00:00",2,"20:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2855,0,3,"11:00:00",3,"14:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2856,0,3,"16:00:00",3,"20:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2857,0,4,"11:00:00",4,"14:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2858,0,4,"16:00:00",4,"21:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2859,0,5,"11:00:00",5,"14:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2860,0,5,"16:00:00",5,"21:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2861,0,6,"16:00:00",6,"21:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2862,0,7,"16:00:00",7,"20:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2863,0,1,"11:30:00",1,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2864,0,2,"11:30:00",2,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2865,0,3,"11:30:00",3,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2866,0,4,"11:30:00",4,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2867,0,5,"11:30:00",5,"22:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2868,0,6,"11:30:00",6,"22:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2869,0,7,"11:30:00",7,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2870,0,1,"11:00:00",1,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2871,0,2,"11:00:00",2,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2872,0,3,"11:00:00",3,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2873,0,4,"11:00:00",4,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2874,0,5,"11:00:00",5,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2875,0,6,"11:00:00",6,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2876,0,7,"11:00:00",7,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2877,0,1,"11:00:00",1,"21:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2878,0,2,"11:00:00",2,"21:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2879,0,3,"11:00:00",3,"21:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2880,0,4,"11:00:00",4,"21:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2881,0,5,"11:00:00",5,"21:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2882,0,6,"11:00:00",6,"21:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2883,0,7,"11:00:00",7,"19:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2884,0,2,"11:00:00",2,"14:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2885,0,2,"17:00:00",2,"20:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2886,0,3,"11:00:00",3,"14:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2887,0,3,"17:00:00",3,"20:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2888,0,4,"11:00:00",4,"14:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2889,0,4,"17:00:00",4,"20:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2890,0,5,"11:00:00",5,"14:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2891,0,5,"17:00:00",5,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2892,0,6,"17:00:00",6,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2893,0,7,"17:00:00",7,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2894,0,1,"11:00:00",1,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2895,0,2,"11:00:00",2,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2896,0,3,"11:00:00",3,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2897,0,4,"11:00:00",4,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2898,0,5,"11:00:00",5,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2899,0,6,"11:00:00",6,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2900,0,7,"11:00:00",7,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2901,0,1,"10:00:00",1,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2902,0,2,"10:00:00",2,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2903,0,3,"10:00:00",3,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2904,0,4,"10:00:00",4,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2905,0,5,"10:00:00",5,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2906,0,6,"10:00:00",6,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2907,0,1,"11:00:00",1,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2908,0,2,"11:00:00",2,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2909,0,3,"11:00:00",3,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2910,0,4,"11:00:00",4,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2911,0,5,"11:00:00",5,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2912,0,6,"12:00:00",6,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2913,0,7,"12:00:00",7,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2914,0,1,"16:00:00",1,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2915,0,2,"16:00:00",2,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2916,0,3,"16:00:00",3,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2917,0,4,"16:00:00",4,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2918,0,5,"16:00:00",5,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2919,0,6,"00:00:00",6,"02:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2920,0,6,"16:00:00",6,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2921,0,7,"00:00:00",7,"02:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2922,0,1,"17:00:00",1,"21:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2923,0,2,"17:00:00",2,"21:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2924,0,3,"17:00:00",3,"21:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2925,0,4,"17:00:00",4,"21:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2926,0,5,"17:00:00",5,"21:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2927,0,6,"17:00:00",6,"21:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2928,0,7,"17:00:00",7,"21:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2929,0,2,"16:00:00",2,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2930,0,3,"16:00:00",3,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2931,0,4,"16:00:00",4,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2932,0,5,"16:00:00",5,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2933,0,6,"16:00:00",6,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2934,0,7,"16:00:00",7,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2935,0,1,"11:00:00",1,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2936,0,2,"11:00:00",2,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2937,0,3,"11:00:00",3,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2938,0,4,"11:00:00",4,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2939,0,5,"11:00:00",5,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2940,0,6,"11:00:00",6,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2941,0,7,"11:00:00",7,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2942,0,1,"11:00:00",1,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2943,0,2,"11:00:00",2,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2944,0,3,"11:00:00",3,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2945,0,4,"11:00:00",4,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2946,0,5,"11:00:00",5,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2947,0,6,"15:00:00",6,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2948,0,7,"15:00:00",7,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2949,0,1,"15:00:00",1,"23:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2950,0,2,"15:00:00",2,"23:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2951,0,3,"15:00:00",3,"23:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2952,0,4,"15:00:00",4,"23:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2953,0,5,"15:00:00",5,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2954,0,6,"15:00:00",6,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2955,0,7,"15:00:00",7,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2956,545,2,"11:30:00",2,"21:00:00","d","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2957,545,3,"11:30:00",3,"21:00:00","d","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2958,545,4,"11:30:00",4,"21:00:00","d","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2959,545,5,"11:30:00",5,"21:00:00","d","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2960,545,6,"11:30:00",6,"21:00:00","d","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2961,545,7,"11:30:00",7,"21:00:00","d","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2962,545,2,"11:30:00",2,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2963,545,3,"11:30:00",3,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2964,545,4,"11:30:00",4,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2965,545,5,"11:30:00",5,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2966,545,6,"11:30:00",6,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2967,545,7,"11:30:00",7,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2968,0,1,"11:00:00",1,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2969,0,2,"11:00:00",2,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2970,0,3,"11:00:00",3,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2971,0,4,"11:00:00",4,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2972,0,5,"11:00:00",5,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2973,0,6,"11:00:00",6,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2974,0,1,"15:30:00",1,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2975,0,2,"15:30:00",2,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2976,0,3,"15:30:00",3,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2977,0,4,"15:30:00",4,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2978,0,5,"11:00:00",5,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2979,0,6,"15:30:00",6,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2980,0,7,"15:30:00",7,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2981,0,1,"11:30:00",1,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2982,0,2,"11:30:00",2,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2983,0,3,"11:30:00",3,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2984,0,4,"11:30:00",4,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2985,0,5,"11:30:00",5,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2986,0,6,"11:30:00",6,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2987,0,7,"11:30:00",7,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2988,0,1,"11:00:00",1,"23:35:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2989,0,2,"11:00:00",2,"23:35:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2990,0,3,"11:00:00",3,"23:35:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2991,0,4,"11:00:00",4,"23:35:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2992,0,5,"11:00:00",5,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2993,0,6,"00:00:00",6,"00:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2994,0,6,"11:00:00",6,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2995,0,7,"00:00:00",7,"00:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2996,0,7,"11:00:00",7,"23:35:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2997,0,1,"11:00:00",1,"23:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2998,0,2,"11:00:00",2,"23:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
2999,0,3,"11:00:00",3,"23:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3000,0,4,"11:00:00",4,"23:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3001,0,5,"11:00:00",5,"23:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3002,0,6,"15:00:00",6,"23:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3003,0,7,"15:00:00",7,"23:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3004,0,1,"11:00:00",1,"23:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3005,0,2,"11:00:00",2,"23:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3006,0,3,"11:00:00",3,"23:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3007,0,4,"11:00:00",4,"23:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3008,0,5,"11:00:00",5,"23:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3009,0,6,"11:00:00",6,"23:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3010,0,7,"11:00:00",7,"23:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3011,0,1,"11:00:00",1,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3012,0,2,"11:00:00",2,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3013,0,3,"11:00:00",3,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3014,0,4,"11:00:00",4,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3015,0,5,"11:00:00",5,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3016,0,6,"11:00:00",6,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3017,0,1,"00:00:00",1,"01:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3018,0,1,"11:00:00",1,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3019,0,2,"00:00:00",2,"01:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3020,0,2,"11:00:00",2,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3021,0,3,"00:00:00",3,"01:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3022,0,3,"11:00:00",3,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3023,0,4,"00:00:00",4,"01:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3024,0,4,"11:00:00",4,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3025,0,5,"00:00:00",5,"01:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3026,0,5,"11:00:00",5,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3027,0,6,"00:00:00",6,"01:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3028,0,6,"11:00:00",6,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3029,0,7,"00:00:00",7,"01:30:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3030,0,7,"11:00:00",7,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3031,0,1,"11:30:00",1,"14:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3032,0,1,"17:00:00",1,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3033,0,2,"11:30:00",2,"14:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3034,0,2,"17:00:00",2,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3035,0,3,"11:30:00",3,"14:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3036,0,3,"17:00:00",3,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3037,0,4,"11:30:00",4,"14:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3038,0,4,"17:00:00",4,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3039,0,5,"17:00:00",5,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3040,0,6,"17:00:00",6,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3041,0,7,"11:30:00",7,"14:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3042,0,7,"17:00:00",7,"19:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3043,0,1,"11:00:00",1,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3044,0,2,"11:00:00",2,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3045,0,3,"11:00:00",3,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3046,0,4,"11:00:00",4,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3047,0,5,"11:00:00",5,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3048,0,6,"11:00:00",6,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3049,0,7,"11:00:00",7,"21:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3050,0,1,"11:00:00",1,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3051,0,2,"11:00:00",2,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3052,0,3,"11:00:00",3,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3053,0,4,"11:00:00",4,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3054,0,5,"11:00:00",5,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3055,0,6,"11:00:00",6,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3056,0,7,"11:00:00",7,"20:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3057,0,1,"11:00:00",1,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3058,0,2,"11:00:00",2,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3059,0,3,"11:00:00",3,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3060,0,4,"11:00:00",4,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3061,0,5,"11:00:00",5,"23:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3062,0,6,"11:00:00",6,"23:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3063,0,7,"11:00:00",7,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3064,0,1,"10:00:00",1,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3065,0,2,"10:00:00",2,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3066,0,3,"10:00:00",3,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3067,0,4,"10:00:00",4,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3068,0,5,"00:00:00",5,"01:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3069,0,5,"10:00:00",5,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3070,0,6,"00:00:00",6,"01:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3071,0,6,"10:00:00",6,"23:59:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3072,0,7,"00:00:00",7,"01:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3073,0,7,"11:00:00",7,"23:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3074,0,1,"15:00:00",1,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
3075,0,2,"15:00:00",2,"22:00:00","t","y","2025-09-22 15:23:49","2025-09-22 15:23:49"
